7960,8.87,3
7980,8.89,0
8000,8.91,4
8020,8.93,3
8040,8.95,1
8060,8.97,5
8080,8.99,4
8100,9.01,2
8120,9.03,2
8140,9.05,2
8160,9.07,1
8180,9.09,4
8200,9.11,2
8220,9.13,2
8240,9.15,1
8260,9.17,0
8280,9.19,0
8300,9.21,2
8320,9.23,1
8340,9.25,3
8360,9.27,1
8380,9.29,1
8400,9.31,1
8420,9.33,3
8440,9.35,1
8460,9.37,0
8480,9.39,3
8500,9.4,3
8520,9.43,2
8540,9.45,1
8560,9.47,1
8580,9.49,1
8600,9.51,0
8620,9.53,5
8640,9.55,3
8660,9.57,1
8680,9.59,3
8700,9.61,0
8720,9.63,4
8740,9.65,2
8760,9.67,0
8780,9.69,5
8800,9.71,2
8820,9.73,2
8840,9.75,1
8860,9.77,1
8880,9.79,4
8900,9.81,3
8920,9.83,5
8940,9.85,2
8960,9.87,0
8980,9.89,2
9000,9.91,3
9020,9.93,1
9040,9.95,3
9060,9.97,2
9080,9.99,3
9100,10.01,0
9120,10.03,4
9140,10.05,3
9160,10.07,1
9180,10.09,0
9200,10.11,1
9220,10.13,1
9240,10.15,1
9260,10.17,3
9280,10.19,3
9300,10.21,0
9320,10.23,4
9340,10.25,1
9360,10.27,2
9380,10.29,3
9400,10.31,0
9420,10.33,4
9440,10.35,2
9460,10.37,0
9480,10.39,3
9500,10.41,1
9520,10.43,3
9540,10.45,0
9560,10.47,1
9580,10.49,5
9600,10.51,1
9620,10.53,2
9640,10.55,1
9660,10.57,1
9680,10.59,2
9700,10.61,2
9720,10.63,2
9740,10.65,1
9760,10.67,1
9780,10.69,3
9800,10.71,0
9820,10.73,2
9840,10.75,0
9860,10.76,1
9880,10.79,4
9900,10.81,1
9920,10.83,3
9940,10.85,0
9960,10.87,2
9980,10.89,1
10000,10.91,1
10020,10.93,3
10040,10.95,1
10060,10.97,1
10080,10.99,0
10100,11.01,3
10120,11.03,0
10140,11.05,0
10160,11.07,4
10180,11.09,5
10200,11.11,0
10220,11.13,1
10240,11.15,0
10260,11.17,4
10280,11.19,5
10300,11.21,2
10320,11.23,1
10340,11.25,0
10360,11.27,2
10380,11.29,1
10400,11.31,1
10420,11.33,4
10440,11.35,2
10460,11.37,0
10480,11.39,1
10500,11.41,0
10520,11.43,3
10540,11.45,1
10560,11.47,1
10580,11.49,3
10600,11.51,2
10620,11.53,2
10640,11.55,0
10660,11.57,1
10680,11.59,4
10700,11.61,0
10720,11.63,2
10740,11.65,1
10760,11.67,1
10780,11.69,1
10800,11.71,0
10820,11.73,1
10840,11.75,3
10860,11.77,2
10880,11.79,1
10900,11.81,1
10920,11.83,1
10940,11.85,0
10960,11.87,4
10980,11.89,2
11000,11.91,2
11020,11.93,3
11040,11.95,0
11060,11.97,2
11080,11.99,1
11100,12.01,4
11120,12.03,2
11140,12.05,0
11160,12.07,1
11180,12.09,2
11200,12.11,0
11220,12.13,3
11240,12.15,1
11260,12.17,3
11280,12.19,1
11300,12.21,2
11320,12.23,1
11340,12.25,2
11360,12.27,0
11380,12.29,3
11400,12.31,0
11420,12.33,2
11440,12.35,0
11460,12.37,1
11480,12.39,4
11500,12.41,2
11520,12.43,3
11540,12.45,2
11560,12.47,1
11580,12.49,2
11600,12.51,0
11620,12.53,4
11640,12.55,4
11660,12.57,2
11680,12.59,4
11700,12.61,0
11720,12.63,2
11740,12.65,2
11760,12.67,1
11780,12.69,1
11800,12.71,0
11820,12.73,2
11840,12.75,0
11860,12.77,3
11880,12.79,3
11900,12.81,2
11920,12.83,3
11940,12.85,1
11960,12.87,2
11980,12.89,0
12000,12.91,1
12020,12.93,3
12040,12.95,0
12060,12.97,2
12080,12.99,5
12100,13.01,3
12120,13.03,3
12140,13.05,0
12160,13.07,1
12180,13.09,1
12200,13.11,1
12220,13.13,1
12240,13.15,2
12260,13.17,1
12280,13.19,3
12300,13.21,1
12320,13.23,1
12340,13.25,4
12360,13.27,2
12380,13.29,4
12400,13.31,1
12420,13.33,0
12440,13.35,2
12460,13.37,4
12480,13.39,1
12500,13.41,0
12520,13.43,2
12540,13.45,0
12560,13.47,1
12580,13.49,1
12600,13.51,2
12620,13.53,3
12640,13.55,0
12660,13.57,3
12680,13.59,4
12700,13.61,1
12720,13.63,2
12740,13.65,1
12760,13.67,5
12780,13.69,1
12800,13.71,2
12820,13.73,0
12840,13.75,1
12860,13.77,1
12880,13.79,3
12900,13.81,0
12920,13.83,1
12940,13.85,1
12960,13.87,2
12980,13.89,1
13000,13.91,4
13020,13.93,5
13040,13.95,2
13060,13.97,1
13080,13.99,3
13100,14.01,0
13120,14.03,2
13140,14.05,1
13160,14.07,2
13180,14.09,2
13200,14.11,1
13220,14.13,2
13240,14.15,1
13260,14.17,0
13280,14.19,1
13300,14.21,2
13320,14.23,4
13340,14.25,2
13360,14.27,2
13380,14.29,6
13400,14.31,3
13420,14.33,3
13440,14.35,1
13460,14.37,0
13480,14.39,1
13500,14.41,1
13520,14.43,3
13540,14.45,0
13560,14.47,2
13580,14.49,0
13600,14.51,2
13620,14.53,2
13640,14.55,1
13660,14.57,0
13680,14.59,3
13700,14.61,0
13720,14.63,5
13740,14.65,2
13760,14.67,1
13780,14.69,1
13800,14.71,0
13820,14.73,5
13840,14.75,0
13860,14.77,1
13880,14.79,0
13900,14.81,2
13920,14.83,1
13940,14.85,0
13960,14.87,1
13980,14.89,1
14000,14.91,2
14020,14.93,0
14040,14.95,2
14060,14.97,2
14080,14.99,4
14100,15.01,4
14120,15.03,2
14140,15.05,0
14160,15.07,2
14180,15.09,1
14200,15.11,1
14220,15.13,4
14240,15.15,0
14260,15.17,4
14280,15.19,2
14300,15.21,4
14320,15.23,7
14340,15.25,0
14360,15.27,3
14380,15.29,1
14400,15.31,1
14420,15.33,2
14440,15.35,0
14460,15.37,2
14480,15.39,2
14500,15.41,2
14520,15.43,1
14540,15.45,1
14560,15.47,0
14580,15.49,5
14600,15.51,6
14620,15.53,4
14640,15.55,0
14660,15.57,5
14680,15.59,2
14700,15.61,2
14720,15.63,0
14740,15.65,0
14760,15.67,3
14780,15.69,3
14800,15.71,1
14820,15.73,1
14840,15.75,1
14860,15.77,0
14880,15.79,4
14900,15.81,4
14920,15.83,2
14940,15.85,0
14960,15.87,3
14980,15.89,3
15000,15.91,2
15020,15.93,3
15040,15.95,0
15060,15.97,3
15080,15.99,2
15100,16.01,3
15120,16.03,1
15140,16.05,0
15160,16.07,1
15180,16.09,1
15200,16.11,0
15220,16.13,1
15240,16.15,0
15260,16.17,2
15280,16.19,5
15300,16.21,1
15320,16.23,2
15340,16.25,2
15360,16.27,0
15380,16.29,3
15400,16.31,0
15420,16.33,5
15440,16.35,2
15460,16.37,2
15480,16.39,1
15500,16.41,2
15520,16.43,6
15540,16.45,0
15560,16.47,4
15580,16.49,7
15600,16.51,3
15620,16.53,2
15640,16.55,0
15660,16.57,3
15680,16.59,4
15700,16.61,0
15720,16.63,4
15740,16.65,0
15760,16.67,4
15780,16.69,1
15800,16.71,3
15820,16.73,1
15840,16.75,0
15860,16.77,1
15880,16.79,1
15900,16.81,3
15920,16.83,2
15940,16.85,0
15960,16.87,0
15980,16.89,6
16000,16.91,1
16020,16.93,2
16040,16.95,0
16060,16.97,2
16080,16.99,2
16100,17.01,1
16120,17.03,1
16140,17.05,1
16160,17.07,2
16180,17.09,1
16200,17.11,3
16220,17.13,2
16240,17.15,1
16260,17.17,1
16280,17.19,1
16300,17.21,0
16320,17.23,2
16340,17.25,1
16360,17.27,2
16380,17.29,1
16400,17.31,2
16420,17.33,2
16440,17.35,1
16460,17.37,1
16480,17.39,3
16500,17.41,0
16520,17.43,4
16540,17.45,0
16560,17.47,2
16580,17.49,1
16600,17.51,0
16620,17.53,3
16640,17.55,1
16660,17.57,1
16680,17.59,0
16700,17.61,1
16720,17.63,2
16740,17.65,2
16760,17.67,2
16780,17.69,4
16800,17.71,1
16820,17.73,2
16840,17.75,0
16860,17.77,1
16880,17.79,2
16900,17.81,0
16920,17.83,3
16940,17.85,0
16960,17.87,3
16980,17.89,0
17000,17.91,3
17020,17.93,4
17040,17.95,0
17060,17.97,1
17080,17.99,4
17100,18.01,2
17120,18.03,1
17140,18.05,1
17160,18.07,2
17180,18.09,0
17200,18.11,0
17220,18.13,1
17240,18.15,1
17260,18.17,0
17280,18.19,3
17300,18.21,0
17320,18.23,2
17340,18.25,0
17360,18.27,0
17380,18.29,6
17400,18.31,1
17420,18.33,2
17440,18.35,2
17460,18.37,1
17480,18.39,4
17500,18.41,1
17520,18.43,2
17540,18.45,0
17560,18.47,1
17580,18.49,2
17600,18.51,2
17620,18.53,2
17640,18.55,0
17660,18.57,2
17680,18.59,3
17700,18.61,1
17720,18.63,3
17740,18.65,0
17760,18.67,1
17780,18.69,2
17800,18.71,0
17820,18.73,4
17840,18.75,1
17860,18.77,1
17880,18.79,4
17900,18.81,1
17920,18.83,1
17940,18.85,2
17960,18.87,0
17980,18.89,0
18000,18.91,2
18020,18.93,2
18040,18.95,0
18060,18.97,2
18080,18.99,0
18100,19.01,1
18120,19.03,4
18140,19.05,2
18160,19.07,1
18180,19.09,1
18200,19.11,2
18220,19.13,2
18240,19.15,1
18260,19.17,2
18280,19.19,1
18300,19.21,4
18320,19.23,2
18340,19.25,0
18360,19.27,3
18380,19.29,4
18400,19.31,0
18420,19.33,1
18440,19.35,2
18460,19.37,3
18480,19.39,3
18500,19.41,1
18520,19.43,1
18540,19.45,0
18560,19.47,2
18580,19.49,1
18600,19.51,3
18620,19.53,1
18640,19.55,1
18660,19.57,1
18680,19.59,1
18700,19.61,1
18720,19.63,7
18740,19.65,1
18760,19.67,0
18780,19.69,2
18800,19.71,1
18820,19.73,2
18840,19.75,1
18860,19.77,2
18880,19.79,1
18900,19.81,3
18920,19.83,1
18940,19.85,0
18960,19.87,3
18980,19.89,2
19000,19.91,2
19020,19.93,2
19040,19.95,0
19060,19.97,0
19080,19.99,5
19100,20.01,4
19120,20.03,6
19140,20.05,0
19160,20.07,1
19180,20.09,2
19200,20.11,0
19220,20.13,2
19240,20.15,0
19260,20.17,3
19280,20.19,1
19300,20.21,1
19320,20.23,3
19340,20.25,0
19360,20.27,3
19380,20.29,0
19400,20.31,3
19420,20.33,2
19440,20.35,0
19460,20.36,5
19480,20.39,3
19500,20.41,1
19520,20.43,1
19540,20.45,1
19560,20.47,2
19580,20.49,1
19600,20.51,3
19620,20.53,4
19640,20.55,3
19660,20.57,2
19680,20.59,0
19700,20.61,1
19720,20.63,2
19740,20.65,2
19760,20.67,0
19780,20.69,4
19800,20.71,5
19820,20.73,6
19840,20.75,0
19860,20.77,1
19880,20.79,2
19900,20.81,1
19920,20.83,2
19940,20.85,2
19960,20.87,0
19980,20.89,1
20000,20.91,2
20020,20.93,0
20040,20.95,5
20060,20.97,2
20080,20.99,3
20100,21.01,1
20120,21.03,2
20140,21.05,4
20160,21.07,3
20180,21.09,0
20200,21.11,3
20220,21.13,3
20240,21.15,0
20260,21.17,3
20280,21.19,0
20300,21.21,3
20320,21.23,4
20340,21.25,5
20360,21.27,2
20380,21.29,2
20400,21.31,1
20420,21.33,5
20440,21.35,3
20460,21.37,1
20480,21.39,4
20500,21.41,4
20520,21.43,4
20540,21.45,1
20560,21.47,2
20580,21.49,1
20600,21.51,6
20620,21.53,4
20640,21.55,1
20660,21.57,0
20680,21.59,1
20700,21.61,3
20720,21.63,0
20740,21.65,1
20760,21.67,1
20780,21.69,3
20800,21.71,1
20820,21.73,5
20840,21.75,0
20860,21.77,5
20880,21.79,2
20900,21.81,4
20920,21.83,5
20940,21.85,1
20960,21.87,1
20980,21.89,2
21000,21.91,4
21020,21.93,5
21040,21.95,0
21060,21.97,2
21080,21.99,1
21100,22.01,5
21120,22.03,3
21140,22.05,0
21160,22.07,3
21180,22.09,1
21200,22.11,0
21220,22.13,1
21240,22.15,2
21260,22.17,3
21280,22.19,1
21300,22.21,1
21320,22.23,3
21340,22.25,0
21360,22.27,3
21380,22.29,2
21400,22.31,3
21420,22.33,3
21440,22.35,2
21460,22.37,0
21480,22.39,0
21500,22.41,1
21520,22.43,2
21540,22.45,2
21560,22.47,5
21580,22.49,2
21600,22.51,3
21620,22.53,1
21640,22.55,3
21660,22.57,0
21680,22.59,0
21700,22.61,0
21720,22.63,0
21740,22.65,2
21760,22.67,0
21780,22.69,3
21800,22.71,3
21820,22.73,1
21840,22.75,0
21860,22.77,1
21880,22.79,1
21900,22.81,4
21920,22.83,2
21940,22.85,0
21960,22.87,0
21980,22.89,1
22000,22.91,3
22020,22.93,4
22040,22.95,1
22060,22.97,1
22080,22.99,4
22100,23.01,6
22120,23.03,4
22140,23.05,4
22160,23.07,4
22180,23.09,2
22200,23.11,1
22220,23.13,1
22240,23.15,0
22260,23.17,1
22280,23.19,0
22300,23.21,2
22320,23.23,2
22340,23.25,2
22360,23.27,3
22380,23.29,1
22400,23.31,6
22420,23.33,5
22440,23.35,1
22460,23.37,1
22480,23.39,4
22500,23.41,5
22520,23.43,5
22540,23.45,0
22560,23.47,2
22580,23.49,1
22600,23.51,0
22620,23.53,2
22640,23.55,2
22660,23.57,2
22680,23.59,2
22700,23.61,2
22720,23.63,4
22740,23.65,1
22760,23.67,1
22780,23.69,1
22800,23.71,4
22820,23.73,4
22840,23.75,1
22860,23.77,1
22880,23.79,1
22900,23.81,4
22920,23.83,6
22940,23.85,0
22960,23.87,0
22980,23.89,2
23000,23.91,0
23020,23.93,5
23040,23.95,3
23060,23.97,2
23080,23.99,1
23100,24.01,2
23120,24.03,1
23140,24.05,0
23160,24.07,0
23180,24.09,1
23200,24.11,4
23220,24.13,2
23240,24.15,0
23260,24.17,2
23280,24.19,2
23300,24.21,3
23320,24.23,4
23340,24.25,2
23360,24.27,5
23380,24.29,4
23400,24.31,4
23420,24.33,0
23440,24.35,2
23460,24.37,3
23480,24.39,0
23500,24.41,2
23520,24.43,1
23540,24.45,2
23560,24.47,1
23580,24.49,2
23600,24.51,2
23620,24.53,1
23640,24.55,0
23660,24.57,2
23680,24.59,0
23700,24.61,0
23720,24.63,1
23740,24.65,0
23760,24.67,2
23780,24.69,2
23800,24.71,0
23820,24.73,5
23840,24.75,2
23860,24.77,4
23880,24.79,4
23900,24.81,6
23920,24.83,4
23940,24.85,4
23960,24.87,3
23980,24.89,3
24000,24.91,0
24020,24.93,1
24040,24.95,2
24060,24.97,4
24080,24.99,2
24100,25.01,2
24120,25.03,5
24140,25.05,2
24160,25.07,5
24180,25.09,4
24200,25.11,3
24220,25.13,4
24240,25.15,0
24260,25.17,0
24280,25.19,0
24300,25.21,3
24320,25.23,5
24340,25.25,0
24360,25.27,4
24380,25.29,1
24400,25.31,4
24420,25.33,1
24440,25.35,1
24460,25.37,2
24480,25.39,1
24500,25.41,4
24520,25.43,5
24540,25.45,0
24560,25.47,0
24580,25.49,0
24600,25.51,3
24620,25.53,4
24640,25.55,3
24660,25.57,1
24680,25.59,2
24700,25.61,6
24720,25.63,1
24740,25.65,2
24760,25.67,1
24780,25.69,1
24800,25.71,3
24820,25.73,1
24840,25.75,0
24860,25.77,0
24880,25.79,4
24900,25.81,4
24920,25.83,6
24940,25.85,1
24960,25.87,2
24980,25.89,0
25000,25.91,4
25020,25.93,7
25040,25.95,1
25060,25.97,2
25080,25.99,0
25100,26.01,2
25120,26.03,2
25140,26.05,0
25160,26.07,3
25180,26.09,0
25200,26.11,1
25220,26.13,1
25240,26.15,2
25260,26.17,0
25280,26.19,0
25300,26.21,2
25320,26.23,4
25340,26.25,4
25360,26.27,5
25380,26.29,3
25400,26.31,0
25420,26.33,2
25440,26.35,2
25460,26.37,2
25480,26.39,0
25500,26.41,1
25520,26.43,4
25540,26.45,1
25560,26.47,1
25580,26.49,0
25600,26.51,4
25620,26.53,6
25640,26.55,4
25660,26.57,1
25680,26.59,2
25700,26.61,5
25720,26.63,2
25740,26.65,0
25760,26.67,5
25780,26.69,3
25800,26.71,1
25820,26.73,2
25840,26.75,1
25860,26.77,3
25880,26.79,2
25900,26.81,2
25920,26.83,3
25940,26.85,2
25960,26.87,1
25980,26.89,0
26000,26.91,3
26020,26.93,2
26040,26.95,1
26060,26.97,1
26080,26.99,2
26100,27.01,2
26120,27.03,1
26140,27.05,1
26160,27.07,1
26180,27.09,0
26200,27.11,3
26220,27.13,2
26240,27.15,1
26260,27.17,4
26280,27.19,0
26300,27.21,3
26320,27.23,3
26340,27.25,0
26360,27.27,1
26380,27.29,1
26400,27.31,0
26420,27.33,0
26440,27.35,1
26460,27.37,3
26480,27.39,0
26500,27.41,1
26520,27.43,3
26540,27.45,1
26560,27.47,3
26580,27.49,3
26600,27.51,2
26620,27.53,0
26640,27.55,0
26660,27.57,1
26680,27.59,3
26700,27.61,2
26720,27.63,0
26740,27.65,1
26760,27.67,4
26780,27.69,2
26800,27.71,4
26820,27.73,1
26840,27.75,0
26860,27.77,5
26880,27.79,7
26900,27.81,2
26920,27.83,0
26940,27.85,1
26960,27.87,5
26980,27.89,0
27000,27.91,0
27020,27.93,2
27040,27.95,1
27060,27.97,7
27080,27.99,0
27100,28.01,3
27120,28.03,0
27140,28.05,0
27160,28.07,3
27180,28.09,0
27200,28.11,3
27220,28.13,2
27240,28.15,5
27260,28.17,2
27280,28.19,1
27300,28.21,3
27320,28.23,2
27340,28.25,2
27360,28.27,0
27380,28.29,0
27400,28.31,4
27420,28.33,1
27440,28.35,2
27460,28.37,0
27480,28.39,2
27500,28.41,3
27520,28.43,1
27540,28.45,1
27560,28.47,7
27580,28.49,2
27600,28.51,3
27620,28.53,1
27640,28.55,0
27660,28.57,1
27680,28.59,1
27700,28.61,3
27720,28.63,1
27740,28.65,3
27760,28.67,3
27780,28.69,0
27800,28.71,4
27820,28.73,4
27840,28.75,2
27860,28.77,3
27880,28.79,3
27900,28.81,3
27920,28.83,2
27940,28.85,0
27960,28.87,4
27980,28.89,2
28000,28.91,0
28020,28.93,2
28040,28.95,0
28060,28.97,3
28080,28.99,0
28100,29.01,4
28120,29.03,0
28140,29.05,0
28160,29.07,1
28180,29.09,2
28200,29.11,5
28220,29.13,2
28240,29.15,1
28260,29.17,6
28280,29.19,0
28300,29.21,0
28320,29.23,2
28340,29.25,2
28360,29.27,3
28380,29.29,2
28400,29.31,2
28420,29.33,2
28440,29.35,2
28460,29.37,0
28480,29.39,3
28500,29.41,5
28520,29.43,1
28540,29.45,5
28560,29.47,3
28580,29.49,0
28600,29.51,0
28620,29.53,1
28640,29.55,1
28660,29.57,4
28680,29.59,3
28700,29.61,0
28720,29.63,3
28740,29.65,3
28760,29.67,3
28780,29.69,0
28800,29.71,2
28820,29.73,1
28840,29.75,3
28860,29.77,2
28880,29.79,0
28900,29.81,3
28920,29.83,0
28940,29.85,2
28960,29.87,3
28980,29.89,1
29000,29.91,3
29020,29.93,2
29040,29.95,0
29060,29.97,3
29080,29.99,4
29100,30.01,5
29120,30.03,5
29140,30.05,6
29160,30.07,6
29180,30.09,0
29200,30.11,1
29220,30.13,0
29240,30.15,1
29260,30.17,0
29280,30.19,0
29300,30.21,3
29320,30.23,1
29340,30.25,4
29360,30.27,4
29380,30.29,5
29400,30.31,2
29420,30.33,1
29440,30.35,4
29460,30.37,3
29480,30.39,0
29500,30.41,3
29520,30.43,0
29540,30.45,1
29560,30.47,2
29580,30.49,1
29600,30.51,3
29620,30.53,0
29640,30.55,1
29660,30.57,3
29680,30.59,0
29700,30.61,4
29720,30.63,2
29740,30.65,3
29760,30.67,4
29780,30.69,4
29800,30.71,2
29820,30.73,1
29840,30.75,1
29860,30.77,3
29880,30.79,0
29900,30.81,4
29920,30.83,0
29940,30.85,6
29960,30.87,1
29980,30.89,0
30000,30.91,4
30020,30.93,0
30040,30.95,3
30060,30.97,3
30080,30.99,1
30100,31.01,2
30120,31.03,0
30140,31.05,2
30160,31.07,0
30180,31.09,1
30200,31.11,1
30220,31.13,0
30240,31.15,4
30260,31.17,3
30280,31.19,3
30300,31.21,1
30320,31.23,1
30340,31.25,1
30360,31.27,0
30380,31.29,1
30400,31.31,1
30420,31.33,0
30440,31.35,5
30460,31.37,1
30480,31.39,0
30500,31.41,2
30520,31.43,1
30540,31.45,2
30560,31.47,4
30580,31.49,3
30600,31.51,1
30620,31.53,3
30640,31.55,0
30660,31.57,4
30680,31.59,5
30700,31.61,2
30720,31.63,3
30740,31.65,0
30760,31.67,1
30780,31.69,3
30800,31.71,3
30820,31.73,0
30840,31.75,1
30860,31.77,4
30880,31.79,1
30900,31.81,2
30920,31.83,0
30940,31.85,0
30960,31.87,3
30980,31.89,2
