time_seconds	frame_number
11.44	332
11.47	333
11.49	334
11.53	335
11.55	336
11.59	337
11.61	338
11.64	339
11.66	340
11.70	341
11.73	342
11.76	343
11.78	344
11.81	345
11.84	346
11.87	347
11.90	348
11.93	349
11.96	350
11.98	351
12.01	352
12.04	353
12.06	354
12.10	355
12.13	356
12.16	357
12.19	358
12.22	359
12.24	360
12.28	361
12.30	362
12.32	363
12.36	364
12.39	365
12.42	366
12.45	367
12.48	368
12.50	369
12.53	370
12.56	371
12.59	372
12.62	373
12.65	374
12.67	375
12.71	376
12.73	377
12.76	378
12.79	379
12.82	380
12.85	381
12.88	382
12.90	383
12.94	384
12.97	385
12.99	386
13.03	387
13.05	388
13.07	389
13.11	390
13.14	391
13.17	392
13.20	393
13.22	394
13.25	395
13.28	396
13.30	397
13.34	398
13.37	399
13.40	400
13.43	401
13.45	402
13.48	403
13.52	404
13.54	405
13.57	406
13.60	407
13.62	408
13.66	409
13.69	410
13.71	411
13.75	412
13.77	413
13.79	414
13.83	415
13.85	416
13.88	417
13.92	418
13.94	419
13.98	420
14.00	421
14.03	422
14.06	423
14.09	424
14.11	425
14.15	426
14.17	427
14.20	428
14.23	429
14.26	430
14.28	431
14.32	432
14.34	433
14.37	434
14.41	435
14.43	436
14.46	437
14.49	438
14.52	439
14.54	440
14.58	441
14.60	442
14.64	443
14.66	444
14.69	445
14.72	446
14.75	447
14.77	448
14.81	449
14.84	450
14.87	451
14.90	452
14.92	453
14.95	454
14.98	455
15.01	456
15.04	457
15.07	458
15.09	459
15.13	460
15.15	461
15.17	462
15.21	463
15.24	464
15.27	465
15.30	466
15.32	467
15.36	468
15.38	469
15.41	470
15.44	471
15.47	472
15.49	473
15.53	474
15.55	475
15.59	476
15.62	477
15.64	478
15.67	479
15.70	480
15.73	481
15.75	482
15.79	483
15.82	484
15.84	485
15.88	486
15.90	487
15.94	488
15.96	489
15.98	490
16.02	491
16.05	492
16.07	493
16.11	494
16.13	495
16.16	496
16.19	497
16.22	498
16.24	499
16.27	500
16.31	501
16.33	502
16.36	503
16.39	504
16.42	505
16.44	506
16.48	507
16.50	508
16.53	509
16.56	510
16.59	511
16.62	512
16.65	513
16.68	514
16.70	515
16.74	516
16.77	517
16.79	518
16.82	519
16.85	520
16.87	521
16.91	522
16.94	523
16.97	524
17.00	525
17.02	526
17.06	527
17.08	528
17.11	529
17.15	530
17.17	531
17.20	532
17.22	533
17.26	534
17.28	535
17.32	536
17.34	537
17.37	538
17.40	539
17.43	540
17.45	541
17.49	542
17.52	543
17.54	544
17.57	545
17.60	546
17.63	547
17.66	548
17.69	549
17.72	550
17.75	551
17.77	552
17.81	553
17.83	554
17.86	555
17.89	556
17.92	557
17.94	558
17.98	559
18.00	560
18.03	561
18.06	562
18.09	563
18.12	564
18.15	565
18.18	566
18.21	567
18.23	568
18.27	569
18.29	570
18.33	571
18.35	572
18.38	573
18.41	574
18.44	575
18.46	576
18.50	577
18.52	578
18.55	579
18.59	580
18.61	581
18.63	582
18.67	583
18.69	584
18.72	585
18.75	586
18.78	587
18.81	588
18.84	589
18.87	590
18.89	591
18.93	592
18.95	593
18.99	594
19.01	595
19.04	596
19.07	597
19.10	598
19.12	599
19.16	600
19.18	601
19.21	602
19.24	603
19.27	604
19.30	605
19.33	606
19.35	607
19.39	608
19.42	609
19.44	610
19.47	611
19.50	612
19.53	613
19.56	614
19.59	615
19.61	616
19.65	617
19.67	618
19.70	619
19.73	620
19.76	621
19.79	622
19.81	623
19.85	624
19.88	625
19.91	626
19.94	627
19.96	628
20.00	629
20.02	630
20.05	631
20.08	632
20.10	633
20.13	634
20.17	635
20.19	636
20.23	637
20.25	638
20.28	639
20.31	640
20.34	641
20.37	642
20.40	643
20.42	644
20.45	645
20.49	646
20.51	647
20.53	648
20.57	649
20.60	650
20.62	651
20.65	652
20.68	653
20.71	654
20.74	655
20.77	656
20.80	657
20.83	658
20.85	659
20.88	660
20.91	661
20.94	662
20.97	663
21.00	664
21.02	665
21.06	666
21.09	667
21.11	668
21.14	669
21.17	670
21.20	671
21.23	672
21.25	673
21.28	674
21.32	675
21.34	676
21.38	677
21.41	678
21.43	679
21.46	680
21.49	681
21.51	682
21.55	683
21.57	684
21.60	685
21.64	686
21.66	687
21.69	688
21.72	689
21.75	690
21.78	691
21.81	692
21.83	693
21.87	694
21.89	695
21.92	696
21.95	697
21.98	698
22.01	699
22.04	700
22.07	701
22.09	702
22.13	703
22.15	704
22.18	705
22.21	706
22.24	707
22.27	708
22.29	709
22.33	710
22.35	711
22.38	712
22.41	713
22.44	714
22.47	715
22.49	716
22.53	717
22.55	718
22.58	719
22.61	720
22.64	721
22.66	722
22.70	723
22.73	724
22.75	725
22.79	726
22.81	727
22.84	728
22.88	729
22.90	730
22.93	731
22.96	732
22.99	733
23.01	734
23.04	735
23.07	736
23.10	737
23.13	738
23.15	739
23.19	740
23.22	741
23.24	742
23.28	743
23.30	744
23.33	745
23.35	746
23.39	747
23.42	748
23.44	749
23.48	750
23.50	751
23.54	752
23.57	753
23.59	754
23.62	755
23.65	756
23.68	757
23.71	758
23.73	759
23.76	760
23.79	761
23.82	762
23.85	763
23.89	764
23.91	765
23.93	766
23.97	767
23.99	768
24.02	769
24.05	770
24.08	771
24.11	772
24.14	773
24.17	774
24.19	775
24.23	776
24.25	777
24.28	778
24.31	779
24.34	780
24.37	781
24.40	782
24.43	783
24.45	784
24.49	785
24.51	786
24.54	787
24.58	788
24.60	789
24.62	790
24.66	791
24.69	792
24.71	793
24.74	794
24.78	795
24.80	796
24.82	797
24.86	798
24.89	799
24.92	800
24.94	801
24.97	802
25.01	803
25.03	804
25.06	805
25.10	806
25.12	807
25.14	808
25.18	809
25.21	810
25.23	811
25.27	812
25.29	813
25.32	814
25.35	815
25.37	816
25.40	817
25.44	818
25.46	819
25.49	820
25.52	821
25.55	822
25.58	823
25.61	824
25.64	825
25.66	826
25.70	827
25.72	828
25.75	829
25.78	830
25.81	831
25.83	832
25.87	833
25.89	834
25.92	835
25.95	836
25.98	837
26.01	838
26.04	839
26.07	840
26.10	841
26.13	842
26.15	843
26.19	844
26.21	845
26.24	846
26.27	847
26.30	848
26.32	849
26.36	850
26.38	851
26.41	852
26.44	853
26.47	854
26.49	855
26.53	856
26.56	857
26.58	858
26.62	859
26.64	860
26.67	861
26.70	862
26.73	863
26.77	864
26.79	865
26.82	866
26.85	867
26.88	868
26.90	869
26.94	870
26.96	871
27.00	872
27.02	873
27.04	874
27.08	875
27.10	876
27.13	877
27.16	878
27.19	879
27.22	880
27.25	881
27.27	882
27.31	883
27.34	884
27.36	885
27.40	886
27.42	887
27.45	888
27.48	889
27.51	890
27.53	891
27.57	892
27.59	893
27.63	894
27.65	895
27.68	896
27.71	897
27.74	898
27.76	899
27.80	900
27.82	901
27.85	902
27.89	903
27.91	904
27.95	905
27.97	906
28.00	907
28.03	908
28.05	909
28.08	910
28.11	911
28.14	912
28.17	913
28.20	914
28.23	915
28.25	916
28.29	917
28.32	918
28.34	919
28.38	920
28.40	921
28.44	922
28.46	923
28.48	924
28.52	925
28.55	926
28.57	927
28.60	928
28.63	929
28.66	930
28.69	931
28.72	932
28.74	933
28.78	934
28.80	935
28.84	936
28.86	937
28.89	938
28.92	939
28.94	940
28.98	941
29.00	942
29.03	943
29.07	944
29.09	945
29.11	946
29.15	947
29.18	948
29.21	949
29.24	950
29.27	951
29.29	952
29.33	953
29.35	954
29.38	955
29.41	956
29.44	957
29.47	958
29.50	959
29.52	960
29.56	961
29.58	962
29.61	963
29.64	964
29.67	965
29.69	966
29.73	967
29.75	968
29.79	969
29.81	970
29.84	971
29.87	972
29.90	973
29.92	974
29.96	975
29.98	976
30.01	977
30.05	978
30.07	979
30.11	980
30.13	981
30.15	982
30.19	983
30.22	984
30.24	985
30.27	986
30.30	987
30.33	988
30.36	989
30.39	990
30.41	991
30.45	992
30.47	993
30.50	994
30.53	995
30.56	996
30.59	997
30.62	998
30.64	999
30.68	1000
30.70	1001
30.73	1002
30.77	1003
30.79	1004
30.81	1005
30.85	1006
30.88	1007
30.91	1008
30.94	1009
30.96	1010
30.99	1011
31.02	1012
31.05	1013
31.07	1014
31.11	1015
31.13	1016
31.17	1017
31.19	1018
31.23	1019
31.25	1020
31.28	1021
31.31	1022
31.34	1023
31.36	1024
31.40	1025
31.42	1026
31.45	1027
31.48	1028
31.51	1029
31.53	1030
31.57	1031
31.60	1032
31.63	1033
31.66	1034
31.68	1035
31.71	1036
31.74	1037
31.77	1038
31.80	1039
31.83	1040
31.85	1041
31.89	1042
31.91	1043
31.94	1044
31.97	1045
32.00	1046
32.02	1047
32.06	1048
32.08	1049
32.12	1050
32.14	1051
32.17	1052
32.20	1053
32.23	1054
32.26	1055
32.29	1056
32.31	1057
32.35	1058
32.37	1059
32.40	1060
32.44	1061
32.46	1062
32.49	1063
32.52	1064
32.55	1065
32.57	1066
32.61	1067
32.63	1068
32.66	1069
32.69	1070
32.72	1071
32.74	1072
32.78	1073
32.80	1074
32.84	1075
32.86	1076
32.89	1077
32.93	1078
32.95	1079
32.98	1080
33.01	1081
33.03	1082
33.07	1083
33.09	1084
33.13	1085
33.15	1086
33.18	1087
33.21	1088
33.24	1089
33.27	1090
33.30	1091
33.32	1092
