arduino_timestamp,elapsed_time,capacitive_value
8704,9.61,4
8724,9.64,6
8744,9.65,6
8764,9.67,7
8784,9.7,5
8804,9.72,8
8824,9.74,7
8844,9.76,7
8864,9.78,5
8884,9.8,7
8904,9.82,8
8924,9.84,8
8944,9.86,6
8964,9.88,8
8984,9.9,8
9004,9.92,9
9024,9.94,5
9044,9.96,5
9064,9.98,6
9084,9.99,4
9104,10.02,8
9124,10.04,7
9144,10.05,7
9164,10.08,5
9184,10.1,7
9204,10.12,7
9224,10.13,4
9244,10.16,5
9264,10.17,6
9284,10.2,7
9304,10.22,6
9324,10.24,6
9344,10.26,6
9364,10.28,6
9384,10.3,6
9404,10.32,7
9424,10.33,8
9444,10.35,7
9464,10.38,8
9484,10.39,3
9504,10.41,6
9524,10.44,5
9544,10.46,5
9564,10.47,6
9584,10.5,5
9604,10.52,5
9624,10.54,6
9644,10.56,5
9664,10.58,5
9684,10.6,7
9704,10.62,6
9724,10.64,7
9744,10.66,7
9764,10.68,5
9784,10.7,5
9804,10.72,6
9824,10.74,7
9844,10.76,7
9864,10.78,7
9884,10.79,8
9904,10.82,7
9924,10.84,7
9944,10.85,7
9964,10.87,7
9984,10.9,7
10004,10.91,5
10024,10.94,7
10044,10.96,3
10064,10.98,4
10084,11.0,7
10104,11.01,7
10124,11.04,6
10144,11.06,6
10164,11.08,7
10184,11.1,5
10204,11.12,8
10224,11.14,4
10244,11.16,5
10264,11.17,6
10284,11.2,8
10304,11.22,6
10324,11.23,5
10344,11.26,4
10364,11.28,5
10384,11.29,8
10404,11.32,4
10424,11.34,6
10444,11.35,7
10464,11.37,8
10484,11.4,4
10504,11.42,4
10524,11.44,7
10544,11.46,5
10564,11.48,5
10584,11.5,8
10604,11.52,8
10624,11.54,8
10644,11.56,6
10664,11.57,8
10684,11.6,7
10704,11.62,5
10724,11.64,7
10744,11.66,7
10764,11.67,6
10784,11.69,7
10804,11.72,6
10824,11.73,3
10844,11.76,5
10864,11.78,6
10884,11.8,5
10904,11.82,5
10924,11.84,7
10944,11.86,7
10964,11.88,5
10984,11.89,5
11004,11.91,6
11024,11.94,7
11044,11.95,7
11064,11.98,7
11084,12.0,4
11104,12.02,6
11124,12.04,8
11144,12.05,5
11164,12.08,5
11184,12.1,7
11204,12.12,6
11224,12.14,8
11244,12.16,8
11264,12.18,5
11284,12.2,7
11304,12.21,6
11324,12.24,5
11344,12.26,9
11364,12.27,60
11384,12.3,7
11404,12.32,47
11424,12.33,56
11444,12.35,57
11464,12.38,9
11484,12.4,5
11504,12.42,8
11524,12.44,8
11544,12.46,7
11564,12.48,6
11584,12.5,7
11604,12.52,6
11624,12.54,4
11644,12.55,6
11664,12.58,4
11684,12.6,7
11704,12.62,8
11724,12.64,10
11744,12.66,11
11764,12.68,6
11784,12.7,8
11804,12.71,5
11824,12.74,6
11844,12.76,6
11864,12.77,7
11884,12.8,4
11904,12.82,6
11924,12.84,6
11944,12.86,8
11964,12.87,6
11984,12.9,7
12004,12.92,6
12024,12.94,5
12044,12.96,6
12064,12.98,25
12084,13.0,24
12104,13.02,22
12124,13.03,33
12144,13.06,13
12164,13.07,7
12184,13.09,9
12204,13.12,6
12224,13.13,7
12244,13.16,7
12264,13.18,5
12284,13.2,3
12304,13.22,6
12324,13.23,7
12344,13.26,6
12364,13.28,4
12384,13.29,7
12404,13.32,4
12424,13.34,6
12444,13.35,6
12464,13.38,7
12484,13.39,6
12504,13.42,7
12524,13.44,8
12544,13.45,5
12564,13.48,7
12584,13.5,8
12604,13.51,7
12624,13.54,5
12644,13.56,8
12664,13.58,5
12684,13.59,8
12704,13.61,5
12724,13.64,5
12744,13.66,7
12764,13.68,5
12784,13.7,5
12804,13.72,6
12824,13.74,7
12844,13.76,8
12864,13.78,8
12884,13.8,5
12904,13.82,5
12924,13.84,6
12944,13.86,7
12964,13.88,7
12984,13.89,6
13004,13.92,24
13024,13.94,17
13044,13.95,40
13064,13.98,47
13084,14.0,22
13104,14.02,8
13124,14.04,8
13144,14.05,8
13164,14.08,6
13184,14.1,8
13204,14.11,46
13224,14.14,18
13244,14.16,32
13264,14.18,53
13284,14.2,9
13304,14.22,7
13324,14.24,7
13344,14.25,8
13364,14.27,7
13384,14.3,29
13404,14.32,19
13424,14.34,22
13444,14.36,9
13464,14.38,8
13484,14.4,5
13504,14.42,4
13524,14.43,8
13544,14.46,7
13564,14.48,22
13584,14.49,28
13604,14.51,55
13624,14.54,26
13644,14.56,9
13664,14.58,8
13684,14.6,5
13704,14.62,7
13724,14.64,9
13744,14.66,8
13764,14.68,5
13784,14.7,11
13804,14.71,8
13824,14.73,8
13844,14.76,8
13864,14.77,7
13884,14.8,8
13904,14.82,8
13924,14.84,6
13944,14.86,6
13964,14.88,11
13984,14.9,7
14004,14.92,6
14024,14.93,8
14044,14.96,8
14064,14.98,6
14084,15.0,6
14104,15.02,8
14124,15.04,4
14144,15.06,6
14164,15.08,5
14184,15.09,4
14204,15.11,6
14224,15.14,8
14244,15.15,7
14264,15.17,6
14284,15.2,7
14304,15.22,5
14324,15.24,5
14344,15.25,6
14364,15.27,7
14384,15.3,16
14404,15.32,7
14424,15.33,8
14444,15.36,8
14464,15.38,5
14484,15.4,5
14504,15.42,7
14524,15.44,4
14544,15.46,8
14564,15.47,10
14584,15.49,9
14604,15.52,6
14624,15.54,6
14644,15.55,6
14664,15.58,8
14684,15.6,5
14704,15.62,6
14724,15.64,7
14744,15.66,10
14764,15.68,8
14784,15.7,6
14804,15.71,7
14824,15.74,9
14844,15.75,6
14864,15.77,7
14884,15.8,7
14904,15.82,8
14924,15.84,8
14944,15.86,9
14964,15.88,7
14984,15.9,8
15004,15.92,6
15024,15.93,5
15044,15.96,7
15064,15.98,8
15084,15.99,7
15104,16.02,7
15124,16.04,9
15144,16.06,9
15164,16.08,7
15184,16.1,6
15204,16.12,7
15224,16.13,7
15244,16.15,6
15264,16.18,7
15284,16.19,8
15304,16.21,7
15324,16.24,9
15344,16.26,7
15364,16.28,5
15384,16.3,6
15404,16.31,5
15424,16.34,6
15444,16.35,8
15464,16.37,6
15484,16.4,8
15504,16.42,5
15524,16.44,6
15544,16.45,6
15564,16.48,7
15584,16.5,3
15604,16.51,8
15624,16.54,8
15644,16.56,6
15664,16.58,6
15684,16.6,8
15704,16.62,6
15724,16.64,7
15744,16.66,8
15764,16.67,7
15784,16.7,5
15804,16.72,8
15824,16.73,6
15844,16.76,8
15864,16.78,6
15884,16.79,5
15904,16.82,5
15924,16.84,7
15944,16.86,6
15964,16.88,4
15984,16.89,6
16004,16.92,6
16024,16.93,8
16044,16.95,7
16064,16.97,8
16084,17.0,8
16104,17.02,7
16124,17.04,3
16144,17.06,7
16164,17.08,6
16184,17.1,8
16204,17.12,7
16224,17.14,7
16244,17.16,8
16264,17.18,7
16284,17.19,5
16304,17.22,7
16324,17.24,6
16344,17.25,5
16364,17.28,4
16384,17.3,6
16404,17.31,5
16424,17.34,6
16444,17.36,5
16464,17.37,7
16484,17.4,6
16504,17.42,6
16524,17.44,6
16544,17.45,3
16564,17.48,6
16584,17.5,3
16604,17.52,5
16624,17.53,8
16644,17.56,6
16664,17.58,8
16684,17.6,7
16704,17.62,5
16724,17.64,7
16744,17.66,6
16764,17.68,6
16784,17.69,6
16804,17.72,8
16824,17.74,6
16844,17.76,5
16864,17.78,8
16884,17.8,7
16904,17.82,8
16924,17.84,7
16944,17.85,7
16964,17.88,7
16984,17.89,6
17004,17.92,6
17024,17.94,8
17044,17.96,6
17064,17.98,6
17084,18.0,5
17104,18.02,6
17124,18.04,6
17144,18.05,5
17164,18.08,7
17184,18.1,4
17204,18.11,4
17224,18.14,7
17244,18.16,6
17264,18.18,7
17284,18.2,7
17304,18.21,3
17324,18.24,7
17344,18.26,5
17364,18.28,7
17384,18.3,6
17404,18.32,8
17424,18.34,5
17444,18.36,6
17464,18.38,6
17484,18.4,5
17504,18.42,8
17524,18.43,8
17544,18.46,8
17564,18.48,8
17584,18.5,6
17604,18.52,6
17624,18.54,8
17644,18.55,6
17664,18.58,3
17684,18.6,7
17704,18.62,6
17724,18.64,8
17744,18.66,6
17764,18.68,7
17784,18.7,8
17804,18.71,6
17824,18.74,6
17844,18.76,8
17864,18.78,10
17884,18.8,7
17904,18.81,4
17924,18.84,7
17944,18.86,8
17964,18.88,6
17984,18.89,7
18004,18.92,7
18024,18.94,5
18044,18.96,3
18064,18.98,6
18084,19.0,8
18104,19.01,7
18124,19.03,7
18144,19.06,7
18164,19.08,6
18184,19.09,6
18204,19.12,6
18224,19.14,7
18244,19.16,44
18264,19.18,9
18284,19.2,10
18304,19.22,7
18324,19.23,5
18344,19.26,7
18364,19.28,5
18384,19.3,8
18404,19.32,7
18424,19.34,7
18444,19.36,5
18464,19.38,6
18484,19.39,7
18504,19.42,4
18524,19.44,8
18544,19.45,8
18564,19.48,7
18584,19.5,7
18604,19.52,8
18624,19.54,6
18644,19.56,8
18664,19.58,7
18684,19.6,9
18704,19.61,5
18724,19.64,7
18744,19.66,8
18764,19.67,6
18784,19.69,6
18804,19.72,5
18824,19.74,5
18844,19.75,8
18864,19.78,6
18884,19.8,6
18904,19.82,6
18924,19.84,6
18944,19.86,8
18964,19.88,8
18984,19.89,8
19004,19.92,5
19024,19.93,5
19044,19.96,7
19064,19.98,5
19084,20.0,3
19104,20.02,5
19124,20.04,6
19144,20.06,7
19164,20.07,22
19184,20.1,24
19204,20.12,28
19224,20.14,42
19244,20.16,10
19264,20.18,9
19284,20.2,4
19304,20.21,4
19324,20.24,4
19344,20.26,6
19364,20.27,8
19384,20.29,7
19404,20.32,8
19424,20.34,5
19444,20.36,6
19464,20.38,7
19484,20.4,8
19504,20.42,5
19524,20.43,5
19544,20.46,7
19564,20.48,86
19584,20.5,107
19604,20.52,114
19624,20.53,97
19644,20.56,6
19664,20.58,7
19684,20.59,6
19704,20.62,7
19724,20.64,6
19744,20.66,6
19764,20.68,7
19784,20.7,7
19804,20.72,7
19824,20.74,7
19844,20.75,5
19864,20.78,5
19884,20.79,6
19904,20.81,7
19924,20.84,8
19944,20.86,8
19964,20.87,6
19984,20.9,8
20004,20.92,0
20024,20.94,4
20044,20.96,4
20064,20.98,2
20084,21.0,1
20104,21.02,1
20124,21.04,3
20144,21.06,1
20164,21.08,4
20184,21.1,1
20204,21.11,2
20224,21.14,1
20244,21.16,4
20264,21.18,0
20284,21.19,3
20304,21.22,3
20324,21.24,1
20344,21.25,0
20364,21.28,4
20384,21.3,3
20404,21.32,4
20424,21.34,6
20444,21.36,16
20464,21.38,19
20484,21.4,24
20504,21.41,22
20524,21.44,4
20544,21.46,2
20564,21.47,2
20584,21.5,2
20604,21.52,4
20624,21.54,0
20644,21.56,3
20664,21.58,4
20684,21.6,3
20704,21.62,3
20724,21.63,3
20744,21.66,3
20764,21.68,3
20784,21.7,3
20804,21.72,3
20824,21.74,2
20844,21.76,4
20864,21.77,3
20884,21.79,2
20904,21.82,3
20924,21.84,3
20944,21.85,4
20964,21.88,2
20984,21.9,2
21004,21.92,2
21024,21.94,3
21044,21.95,2
21064,21.98,4
21084,22.0,4
21104,22.01,1
21124,22.04,3
21144,22.06,1
21164,22.07,3
21184,22.1,0
21204,22.12,3
21224,22.14,3
21244,22.15,2
21264,22.17,3
21284,22.2,2
21304,22.22,0
21324,22.23,4
21344,22.26,4
21364,22.28,2
21384,22.3,2
21404,22.32,2
21424,22.33,2
21444,22.36,2
21464,22.37,3
21484,22.39,3
21504,22.42,4
21524,22.43,2
21544,22.45,1
21564,22.48,3
21584,22.5,2
21604,22.52,3
21624,22.54,3
21644,22.56,2
21664,22.58,4
21684,22.6,2
21704,22.62,2
21724,22.64,3
21744,22.65,2
21764,22.68,1
21784,22.69,3
21804,22.72,2
21824,22.74,2
21844,22.76,4
21864,22.78,3
21884,22.8,2
21904,22.81,0
21924,22.83,3
21944,22.86,1
21964,22.88,1
21984,22.9,2
22004,22.92,4
22024,22.94,3
22044,22.96,2
22064,22.98,4
22084,22.99,4
22104,23.02,4
22124,23.03,4
22144,23.06,3
22164,23.08,4
22184,23.1,3
22204,23.11,2
22224,23.14,3
22244,23.16,3
22264,23.18,4
22284,23.2,39
22304,23.21,72
22324,23.24,90
22344,23.26,95
22364,23.28,101
22384,23.3,5
22404,23.32,2
22424,23.34,0
22444,23.35,1
22464,23.38,2
22484,23.4,30
22504,23.41,22
22524,23.44,23
22544,23.46,14
22564,23.48,2
22584,23.49,3
22604,23.52,4
22624,23.54,3
22644,23.56,3
22664,23.57,51
22684,23.6,68
22704,23.62,79
22724,23.64,49
22744,23.66,5
22764,23.67,3
22784,23.7,3
22804,23.72,2
22824,23.73,3
22844,23.76,4
22864,23.78,75
22887,23.79,90
22907,23.82,9
22927,23.84,3
22947,23.86,4
22967,23.88,2
22987,23.9,4
23007,23.93,3
23027,23.94,64
23047,23.97,128
23067,23.99,127
23087,24.0,111
23107,24.02,5
23127,24.04,2
23147,24.06,4
23168,24.08,3
23188,24.1,4
23208,24.12,19
23228,24.14,31
23248,24.16,31
23268,24.17,9
23288,24.2,5
23308,24.22,5
23328,24.24,3
23348,24.26,4
23368,24.28,134
23388,24.3,163
23408,24.32,189
23428,24.35,158
23448,24.36,6
23468,24.38,3
23488,24.4,4
23508,24.42,3
23528,24.45,1
23548,24.46,23
23568,24.49,51
23588,24.5,52
23608,24.52,3
23628,24.54,4
23648,24.56,1
23668,24.58,3
23688,24.6,4
23708,24.62,3
23728,24.64,61
23748,24.67,115
23768,24.68,137
23788,24.71,143
23808,24.72,4
23828,24.74,3
23848,24.76,4
23868,24.78,2
23888,24.8,2
23908,24.82,2
23928,24.84,1
23948,24.87,106
23968,24.88,143
23988,24.9,141
24008,24.92,3
24028,24.94,4
24048,24.96,4
24068,24.98,2
24088,25.0,2
24108,25.02,4
24128,25.04,88
24148,25.06,113
24168,25.08,130
24188,25.1,1
24208,25.13,0
24228,25.14,5
24248,25.17,3
24268,25.19,3
24288,25.2,3
24308,25.22,101
24328,25.24,129
24348,25.26,142
24368,25.28,17
24388,25.3,4
24408,25.32,2
24428,25.34,1
24448,25.36,4
24468,25.38,49
24488,25.4,146
24508,25.42,175
24528,25.44,192
24548,25.47,7
24568,25.48,4
24588,25.5,3
24608,25.52,3
24628,25.54,3
24648,25.56,42
24668,25.58,63
24688,25.6,65
24708,25.62,65
24728,25.64,4
24748,25.66,4
24768,25.69,3
24788,25.7,3
24808,25.72,102
24828,25.74,188
24848,25.76,190
24868,25.78,202
24888,25.8,99
24908,25.82,3
24928,25.84,3
24948,25.86,2
24968,25.88,5
24988,25.9,30
25008,25.92,93
25028,25.94,98
25048,25.96,95
25068,25.99,34
25088,26.0,6
25108,26.02,3
25128,26.04,3
25148,26.06,4
25168,26.08,3
25188,26.1,1
25208,26.12,3
25228,26.15,2
25248,26.16,4
25268,26.19,2
25288,26.21,3
25308,26.22,2
25328,26.24,2
25348,26.26,3
25368,26.28,4
25388,26.3,3
25408,26.32,3
25428,26.34,3
25448,26.36,5
25468,26.38,4
25488,26.4,3
25508,26.42,2
25528,26.44,3
25548,26.46,2
25568,26.48,3
25588,26.51,2
25608,26.52,1
25628,26.54,2
25648,26.55,3
25668,26.58,3
25688,26.6,1
25708,26.62,3
25728,26.64,2
25748,26.66,3
25768,26.68,1
25788,26.7,2
25808,26.73,4
25828,26.74,3
25848,26.76,2
25868,26.78,3
25888,26.8,4
25908,26.82,1
25928,26.84,0
25948,26.86,2
25968,26.89,2
25988,26.9,4
26008,26.92,1
26028,26.94,2
26048,26.96,3
26068,26.98,1
26088,27.0,3
26108,27.03,0
26128,27.04,2
26148,27.07,4
26168,27.08,1
26188,27.1,5
26208,27.12,2
26228,27.14,2
26248,27.16,3
26268,27.19,3
26288,27.2,3
26308,27.22,1
26328,27.24,2
26348,27.26,5
26368,27.28,3
26388,27.3,3
26408,27.32,4
26428,27.34,4
26448,27.36,5
26468,27.38,4
26488,27.4,4
26508,27.42,5
26528,27.44,3
26548,27.46,1
26568,27.48,5
26588,27.5,0
26608,27.52,2
26628,27.54,2
26648,27.56,5
26668,27.58,0
26688,27.6,5
26708,27.62,5
26728,27.64,2
26748,27.66,2
26768,27.68,2
26788,27.7,4
26808,27.73,4
26828,27.74,3
26848,27.76,2
26868,27.78,0
26888,27.8,2
26908,27.82,1
26928,27.84,4
26948,27.86,4
26968,27.88,3
26988,27.91,2
27008,27.92,5
27028,27.94,4
27048,27.96,3
27068,27.98,4
27088,28.0,3
27108,28.02,2
27128,28.04,5
27148,28.06,5
27168,28.08,3
27188,28.1,4
27208,28.12,1
27228,28.14,2
27248,28.16,5
27268,28.18,2
27288,28.21,10
27308,28.22,11
27328,28.24,22
27348,28.26,24
27368,28.28,25
27388,28.3,26
27408,28.32,5
27428,28.34,3
27448,28.37,4
27468,28.39,4
27488,28.4,4
27508,28.43,4
27528,28.44,4
27548,28.46,5
27568,28.48,3
27588,28.5,5
27608,28.52,4
27628,28.54,4
27648,28.56,4
27668,28.59,5
27688,28.61,31
27708,28.63,34
27728,28.64,50
27748,28.66,55
27768,28.68,22
27788,28.7,5
27808,28.72,4
27828,28.74,4
27848,28.76,3
27868,28.79,5
27888,28.81,1
27908,28.82,2
27928,28.84,3
27948,28.86,3
27968,28.89,4
27988,28.9,1
28008,28.93,4
28028,28.94,3
28048,28.96,4
28068,28.99,35
28088,29.0,36
28108,29.02,36
28128,29.04,8
28148,29.06,3
28168,29.08,5
28188,29.11,5
28208,29.12,2
28228,29.14,4
28248,29.16,5
28268,29.18,3
28288,29.2,5
28308,29.22,4
28328,29.24,3
28348,29.27,4
28368,29.29,5
28388,29.3,62
28408,29.33,84
28428,29.34,89
28448,29.36,92
28468,29.38,75
28488,29.4,5
28508,29.42,5
28528,29.44,1
28548,29.47,5
28568,29.48,5
28588,29.5,5
28608,29.52,4
28628,29.54,4
28648,29.56,3
28668,29.58,61
28688,29.6,72
28708,29.62,74
28728,29.64,4
28748,29.66,6
28768,29.68,4
28788,29.7,5
28808,29.72,4
28828,29.74,2
28848,29.77,3
28868,29.78,1
28888,29.8,2
28908,29.82,4
28928,29.83,5
28948,29.86,3
28968,29.88,3
28988,29.9,5
29008,29.92,4
29028,29.94,2
29048,29.96,4
29068,29.99,5
29088,30.0,3
29108,30.02,3
29128,30.04,3
29148,30.07,4
29168,30.08,3
29188,30.1,2
29208,30.12,4
29228,30.14,3
29248,30.16,2
29268,30.18,2
29288,30.2,5
29308,30.22,3
29328,30.24,3
29348,30.27,0
29368,30.28,4
29388,30.3,3
29408,30.33,4
29428,30.35,4
29448,30.36,4
29468,30.38,4
29488,30.4,4
29508,30.42,5
29528,30.44,2
29548,30.46,4
29568,30.48,5
29588,30.51,5
29608,30.52,2
29628,30.54,5
29648,30.56,6
29668,30.58,6
29688,30.6,4
29708,30.62,5
29728,30.64,5
29748,30.66,5
29768,30.68,4
29788,30.7,4
29808,30.72,5
29828,30.74,4
29848,30.76,4
29868,30.78,5
29888,30.81,5
29908,30.83,5
29928,30.84,4
29948,30.86,5
29968,30.88,5
29988,30.9,5
30008,30.92,4
30028,30.94,6
30048,30.96,3
30068,30.99,4
30088,31.0,5
30108,31.03,5
30128,31.04,4
30148,31.06,3
30168,31.08,5
30188,31.1,5
30208,31.12,19
30228,31.14,32
30248,31.16,36
30268,31.19,36
30288,31.21,7
