time_seconds	frame_number
11.78	348
11.81	349
11.84	350
11.87	351
11.90	352
11.92	353
11.96	354
11.98	355
12.01	356
12.05	357
12.07	358
12.10	359
12.13	360
12.15	361
12.19	362
12.22	363
12.24	364
12.27	365
12.31	366
12.33	367
12.36	368
12.38	369
12.42	370
12.45	371
12.48	372
12.50	373
12.54	374
12.57	375
12.60	376
12.62	377
12.65	378
12.67	379
12.71	380
12.74	381
12.76	382
12.79	383
12.83	384
12.85	385
12.88	386
12.90	387
12.94	388
12.97	389
13.00	390
13.02	391
13.05	392
13.08	393
13.11	394
13.13	395
13.16	396
13.20	397
13.23	398
13.25	399
13.28	400
13.31	401
13.34	402
13.37	403
13.39	404
13.42	405
13.45	406
13.48	407
13.51	408
13.54	409
13.57	410
13.60	411
13.63	412
13.66	413
13.69	414
13.71	415
13.74	416
13.76	417
13.80	418
13.83	419
13.86	420
13.88	421
13.92	422
13.95	423
13.97	424
14.00	425
14.03	426
14.06	427
14.08	428
14.11	429
14.15	430
14.17	431
14.20	432
14.23	433
14.27	434
14.29	435
14.32	436
14.34	437
14.38	438
14.41	439
14.43	440
14.46	441
14.49	442
14.52	443
14.55	444
14.57	445
14.61	446
14.63	447
14.66	448
14.69	449
14.72	450
14.75	451
14.78	452
14.80	453
14.84	454
14.87	455
14.89	456
14.92	457
14.96	458
14.99	459
15.02	460
15.04	461
15.07	462
15.09	463
15.13	464
15.15	465
15.18	466
15.21	467
15.23	468
15.27	469
15.30	470
15.32	471
15.35	472
15.39	473
15.42	474
15.44	475
15.47	476
15.50	477
15.53	478
15.56	479
15.59	480
15.61	481
15.64	482
15.67	483
15.70	484
15.73	485
15.76	486
15.78	487
15.82	488
15.85	489
15.87	490
15.90	491
15.93	492
15.97	493
15.99	494
16.02	495
16.04	496
16.07	497
16.11	498
16.13	499
16.16	500
16.19	501
16.22	502
16.25	503
16.27	504
16.30	505
16.34	506
16.37	507
16.39	508
16.42	509
16.44	510
16.48	511
16.50	512
16.53	513
16.57	514
16.60	515
16.62	516
16.65	517
16.68	518
16.71	519
16.74	520
16.77	521
16.79	522
16.82	523
16.86	524
16.88	525
16.91	526
16.93	527
16.97	528
17.00	529
17.02	530
17.05	531
17.09	532
17.11	533
17.14	534
17.17	535
17.20	536
17.23	537
17.25	538
17.29	539
17.31	540
17.34	541
17.37	542
17.40	543
17.43	544
17.46	545
17.48	546
17.51	547
17.55	548
17.58	549
17.60	550
17.63	551
17.65	552
17.69	553
17.72	554
17.75	555
17.77	556
17.80	557
17.83	558
17.86	559
17.89	560
17.91	561
17.95	562
17.97	563
18.00	564
18.03	565
18.06	566
18.09	567
18.12	568
18.14	569
18.18	570
18.21	571
18.23	572
18.26	573
18.29	574
18.32	575
18.35	576
18.38	577
18.41	578
18.44	579
18.46	580
18.49	581
18.52	582
18.55	583
18.58	584
18.61	585
18.63	586
18.66	587
18.70	588
18.73	589
18.75	590
18.78	591
18.81	592
18.84	593
18.87	594
18.90	595
18.92	596
18.96	597
18.98	598
19.01	599
19.05	600
19.07	601
19.10	602
19.13	603
19.16	604
19.19	605
19.22	606
19.24	607
19.27	608
19.30	609
19.33	610
19.36	611
19.38	612
19.42	613
19.45	614
19.47	615
19.50	616
19.53	617
19.56	618
19.59	619
19.61	620
19.65	621
19.68	622
19.70	623
19.73	624
19.76	625
19.79	626
19.82	627
19.84	628
19.88	629
19.91	630
19.93	631
19.96	632
19.99	633
20.03	634
20.05	635
20.08	636
20.10	637
20.14	638
20.17	639
20.19	640
20.22	641
20.25	642
20.28	643
20.31	644
20.34	645
20.36	646
20.39	647
20.43	648
20.45	649
20.48	650
20.50	651
20.54	652
20.57	653
20.59	654
20.62	655
20.66	656
20.68	657
20.71	658
20.74	659
20.77	660
20.80	661
20.83	662
20.85	663
20.88	664
20.92	665
20.94	666
20.97	667
21.00	668
21.03	669
21.06	670
21.09	671
21.11	672
21.14	673
21.17	674
21.20	675
21.23	676
21.26	677
21.29	678
21.32	679
21.34	680
21.38	681
21.41	682
21.43	683
21.46	684
21.49	685
21.52	686
21.55	687
21.57	688
21.61	689
21.63	690
21.66	691
21.69	692
21.72	693
21.75	694
21.77	695
21.81	696
21.84	697
21.87	698
21.89	699
21.92	700
21.95	701
21.98	702
22.01	703
22.03	704
22.07	705
22.09	706
22.12	707
22.15	708
22.18	709
22.21	710
22.23	711
22.27	712
22.30	713
22.32	714
22.36	715
22.38	716
22.41	717
22.43	718
22.47	719
22.50	720
22.53	721
22.55	722
22.59	723
22.62	724
22.64	725
22.67	726
22.69	727
22.73	728
22.76	729
22.78	730
22.81	731
22.85	732
22.88	733
22.90	734
22.93	735
22.96	736
22.99	737
23.02	738
23.04	739
23.08	740
23.10	741
23.13	742
23.16	743
23.19	744
23.22	745
23.25	746
23.27	747
23.30	748
23.33	749
23.36	750
23.39	751
23.42	752
23.44	753
23.48	754
23.51	755
23.53	756
23.56	757
23.59	758
23.62	759
23.65	760
23.67	761
23.71	762
23.74	763
23.77	764
23.79	765
23.83	766
23.85	767
23.88	768
23.91	769
23.93	770
23.97	771
24.00	772
24.03	773
24.05	774
24.08	775
24.12	776
24.14	777
24.17	778
24.19	779
24.23	780
24.26	781
24.28	782
24.31	783
24.33	784
24.37	785
24.40	786
24.43	787
24.46	788
24.48	789
24.52	790
24.54	791
24.57	792
24.59	793
24.63	794
24.66	795
24.68	796
24.71	797
24.74	798
24.77	799
24.79	800
24.83	801
24.86	802
24.88	803
24.91	804
24.95	805
24.97	806
25.00	807
25.03	808
25.06	809
25.09	810
25.11	811
25.15	812
25.17	813
25.20	814
25.23	815
25.26	816
25.29	817
25.32	818
25.34	819
25.38	820
25.41	821
25.43	822
25.46	823
25.49	824
25.52	825
25.55	826
25.58	827
25.61	828
25.63	829
25.66	830
25.70	831
25.73	832
25.75	833
25.78	834
25.82	835
25.84	836
25.87	837
25.89	838
25.93	839
25.95	840
25.98	841
26.02	842
26.04	843
26.07	844
26.09	845
26.13	846
26.16	847
26.18	848
26.21	849
26.25	850
26.27	851
26.30	852
26.32	853
26.36	854
26.38	855
26.41	856
26.44	857
26.47	858
26.50	859
26.53	860
26.56	861
26.59	862
26.61	863
26.65	864
26.67	865
26.70	866
26.73	867
26.75	868
26.79	869
26.82	870
26.84	871
26.88	872
26.90	873
26.93	874
26.95	875
26.99	876
27.02	877
27.05	878
27.07	879
27.11	880
27.13	881
27.16	882
27.19	883
27.22	884
27.25	885
27.27	886
27.30	887
27.34	888
27.36	889
27.39	890
27.42	891
27.46	892
27.48	893
27.51	894
27.53	895
27.57	896
27.60	897
27.62	898
27.66	899
27.68	900
27.71	901
27.73	902
27.77	903
27.80	904
27.82	905
27.85	906
27.88	907
27.91	908
27.94	909
27.96	910
28.00	911
28.02	912
28.05	913
28.09	914
28.12	915
28.14	916
28.16	917
28.20	918
28.23	919
28.25	920
28.29	921
28.31	922
28.34	923
28.37	924
28.40	925
28.43	926
28.46	927
28.48	928
28.52	929
28.55	930
28.57	931
28.60	932
28.64	933
28.66	934
28.69	935
28.72	936
28.74	937
28.78	938
28.80	939
28.83	940
28.86	941
28.89	942
28.92	943
28.95	944
28.98	945
29.00	946
29.03	947
29.06	948
29.09	949
29.12	950
29.14	951
29.18	952
29.21	953
29.24	954
29.26	955
29.30	956
29.32	957
29.35	958
29.37	959
29.41	960
29.44	961
29.46	962
29.50	963
29.52	964
29.55	965
29.57	966
29.61	967
29.64	968
29.66	969
29.70	970
29.73	971
29.75	972
29.79	973
29.81	974
29.84	975
29.87	976
29.90	977
29.93	978
29.95	979
29.99	980
30.01	981
30.04	982
30.07	983
30.10	984
30.13	985
30.16	986
30.18	987
30.22	988
30.25	989
30.27	990
30.30	991
30.33	992
30.36	993
30.39	994
30.41	995
30.45	996
30.48	997
30.50	998
30.54	999
30.56	1000
30.59	1001
30.61	1002
30.65	1003
30.67	1004
30.70	1005
30.74	1006
30.76	1007
30.79	1008
30.81	1009
30.85	1010
30.88	1011
30.90	1012
30.93	1013
30.97	1014
30.99	1015
31.02	1016
31.05	1017
31.08	1018
31.10	1019
31.13	1020
31.17	1021
31.19	1022
31.22	1023
31.26	1024
31.28	1025
31.31	1026
31.33	1027
31.37	1028
31.40	1029
31.42	1030
31.45	1031
31.48	1032
31.51	1033
31.54	1034
31.56	1035
31.60	1036
31.62	1037
31.65	1038
31.69	1039
31.71	1040
31.74	1041
31.76	1042
31.80	1043
31.83	1044
31.85	1045
31.89	1046
31.92	1047
31.94	1048
31.98	1049
32.00	1050
32.03	1051
32.05	1052
32.09	1053
32.12	1054
32.14	1055
32.18	1056
32.20	1057
32.23	1058
32.25	1059
32.29	1060
32.32	1061
32.34	1062
32.38	1063
32.41	1064
32.43	1065
32.46	1066
32.49	1067
32.52	1068
32.55	1069
32.58	1070
32.61	1071
32.63	1072
32.66	1073
32.69	1074
32.72	1075
32.75	1076
32.78	1077
32.81	1078
32.83	1079
32.86	1080
32.89	1081
32.92	1082
32.95	1083
32.99	1084
33.01	1085
33.04	1086
33.06	1087
33.10	1088
33.12	1089
33.15	1090
33.18	1091
33.21	1092
33.24	1093
33.26	1094
33.29	1095
33.33	1096
33.35	1097
33.38	1098
33.42	1099
33.44	1100
33.47	1101
33.49	1102
33.53	1103
33.55	1104
33.58	1105
33.62	1106
33.64	1107
33.67	1108
33.70	1109
33.73	1110
33.76	1111
33.78	1112
33.81	1113
33.84	1114
33.87	1115
33.90	1116
33.93	1117
33.96	1118
33.99	1119
34.01	1120
34.05	1121
34.07	1122
34.10	1123
34.14	1124
34.16	1125
34.19	1126
34.22	1127
34.25	1128
34.27	1129
34.30	1130
34.34	1131
34.36	1132
34.39	1133
34.43	1134
34.45	1135
34.47	1136
34.50	1137
34.54	1138
34.56	1139
34.59	1140
34.62	1141
34.65	1142
34.68	1143
34.70	1144
34.74	1145
34.77	1146
34.79	1147
34.82	1148
34.85	1149
34.88	1150
34.91	1151
34.94	1152
34.97	1153
34.99	1154
35.02	1155
35.06	1156
35.08	1157
35.11	1158
35.13	1159
35.17	1160
35.20	1161
35.22	1162
35.26	1163
35.29	1164
35.31	1165
35.34	1166
35.37	1167
35.40	1168
35.43	1169
35.46	1170
35.49	1171
35.52	1172
35.54	1173
35.57	1174
35.60	1175
35.63	1176
35.65	1177
35.69	1178
35.72	1179
35.74	1180
35.78	1181
35.81	1182
35.83	1183
35.85	1184
35.89	1185
35.92	1186
35.94	1187
35.98	1188
36.00	1189
36.03	1190
36.06	1191
36.09	1192
36.12	1193
36.15	1194
36.17	1195
36.21	1196
36.23	1197
36.26	1198
36.29	1199
36.32	1200
36.35	1201
36.37	1202
36.41	1203
36.44	1204
36.46	1205
36.50	1206
36.52	1207
36.55	1208
36.58	1209
36.61	1210
36.63	1211
36.66	1212
36.70	1213
36.72	1214
36.75	1215
36.77	1216
36.81	1217
36.84	1218
36.86	1219
36.90	1220
36.93	1221
36.95	1222
36.99	1223
37.01	1224
37.04	1225
37.06	1226
37.10	1227
37.12	1228
37.15	1229
37.19	1230
37.21	1231
37.24	1232
37.26	1233
37.30	1234
37.33	1235
37.35	1236
37.39	1237
37.42	1238
37.44	1239
37.47	1240
37.50	1241
37.53	1242
37.56	1243
37.58	1244
37.62	1245
37.64	1246
37.67	1247
37.70	1248
37.73	1249
37.76	1250
37.79	1251
37.83	1252
37.85	1253
37.87	1254
37.90	1255
37.94	1256
37.96	1257
37.99	1258
38.02	1259
38.05	1260
38.07	1261
38.10	1262
38.14	1263
38.16	1264
38.19	1265
38.22	1266
38.25	1267
38.28	1268
38.31	1269
38.33	1270
38.37	1271
38.39	1272
38.42	1273
38.45	1274
38.48	1275
38.51	1276
38.54	1277
38.56	1278
38.60	1279
38.63	1280
38.65	1281
38.68	1282
38.71	1283
38.74	1284
38.76	1285
38.80	1286
38.83	1287
38.85	1288
38.88	1289
38.91	1290
38.94	1291
38.96	1292
39.00	1293
39.03	1294
39.05	1295
39.09	1296
39.12	1297
39.14	1298
39.17	1299
39.21	1300
39.23	1301
39.26	1302
39.28	1303
39.32	1304
39.35	1305
39.37	1306
39.40	1307
39.43	1308
39.46	1309
39.49	1310
39.51	1311
39.55	1312
39.57	1313
39.60	1314
39.64	1315
39.66	1316
39.69	1317
39.72	1318
39.75	1319
39.78	1320
39.80	1321
39.83	1322
39.87	1323
39.89	1324
39.92	1325
39.94	1326
39.98	1327
40.01	1328
40.03	1329
40.07	1330
40.10	1331
40.12	1332
40.15	1333
40.17	1334
40.21	1335
40.24	1336
40.26	1337
40.30	1338
40.32	1339
40.35	1340
40.39	1341
40.41	1342
40.44	1343
40.46	1344
40.50	1345
40.53	1346
40.55	1347
40.58	1348
40.62	1349
40.64	1350
40.67	1351
40.70	1352
40.73	1353
40.75	1354
40.78	1355
40.82	1356
40.84	1357
40.87	1358
40.90	1359
40.93	1360
40.96	1361
40.98	1362
41.02	1363
41.05	1364
41.07	1365
41.10	1366
41.12	1367
41.16	1368
41.19	1369
41.21	1370
41.25	1371
41.27	1372
41.30	1373
41.34	1374
41.36	1375
41.39	1376
41.42	1377
41.45	1378
41.47	1379
41.50	1380
41.54	1381
41.56	1382
41.59	1383
41.62	1384
41.65	1385
41.68	1386
41.70	1387
41.73	1388
41.76	1389
41.79	1390
41.82	1391
41.85	1392
41.88	1393
41.91	1394
41.93	1395
41.97	1396
41.99	1397
42.02	1398
42.05	1399
42.08	1400
42.11	1401
42.14	1402
42.16	1403
42.19	1404
42.23	1405
42.25	1406
42.28	1407
42.31	1408
42.34	1409
42.37	1410
42.40	1411
42.43	1412
42.46	1413
42.48	1414
42.51	1415
42.54	1416
42.57	1417
42.60	1418
42.63	1419
42.66	1420
42.68	1421
42.71	1422
42.75	1423
42.78	1424
42.80	1425
42.83	1426
42.86	1427
42.88	1428
42.91	1429
42.95	1430
42.97	1431
43.00	1432
43.03	1433
43.06	1434
43.09	1435
43.12	1436
43.15	1437
43.17	1438
43.20	1439
43.24	1440
43.26	1441
43.29	1442
43.32	1443
43.35	1444
43.38	1445
43.40	1446
43.43	1447
43.47	1448
43.50	1449
43.52	1450
43.54	1451
43.58	1452
43.61	1453
43.64	1454
43.66	1455
43.70	1456
43.72	1457
43.75	1458
43.78	1459
43.81	1460
43.84	1461
43.86	1462
43.90	1463
43.92	1464
43.95	1465
43.99	1466
44.01	1467
44.04	1468
44.07	1469
44.10	1470
44.13	1471
44.16	1472
44.18	1473
44.21	1474
44.24	1475
44.27	1476
44.29	1477
44.33	1478
44.35	1479
44.38	1480
44.42	1481
44.44	1482
44.47	1483
44.50	1484
44.53	1485
44.56	1486
44.58	1487
44.62	1488
44.65	1489
44.67	1490
44.70	1491
44.74	1492
44.76	1493
44.79	1494
44.81	1495
44.85	1496
44.87	1497
44.90	1498
44.93	1499
44.96	1500
44.99	1501
45.02	1502
45.05	1503
45.08	1504
45.10	1505
45.13	1506
45.17	1507
45.19	1508
45.22	1509
45.25	1510
45.28	1511
45.31	1512
45.33	1513
45.37	1514
45.40	1515
45.42	1516
45.45	1517
45.48	1518
45.51	1519
45.53	1520
45.57	1521
45.59	1522
45.62	1523
45.65	1524
45.68	1525
45.71	1526
45.73	1527
45.77	1528
45.80	1529
45.83	1530
45.85	1531
45.89	1532
45.92	1533
45.94	1534
45.96	1535
46.00	1536
46.03	1537
46.05	1538
46.08	1539
46.12	1540
46.14	1541
46.17	1542
46.19	1543
46.23	1544
46.26	1545
46.28	1546
46.32	1547
46.34	1548
46.37	1549
46.40	1550
46.43	1551
46.46	1552
46.48	1553
46.52	1554
46.54	1555
46.57	1556
46.60	1557
46.63	1558
46.66	1559
46.69	1560
46.71	1561
46.75	1562
46.77	1563
46.80	1564
46.84	1565
46.86	1566
46.89	1567
46.92	1568
46.95	1569
46.98	1570
47.00	1571
47.03	1572
47.06	1573
47.09	1574
47.12	1575
47.14	1576
47.18	1577
47.21	1578
47.23	1579
47.27	1580
47.29	1581
47.32	1582
47.34	1583
47.38	1584
47.41	1585
47.43	1586
47.47	1587
47.50	1588
47.52	1589
47.55	1590
47.58	1591
47.61	1592
47.64	1593
47.66	1594
47.70	1595
47.73	1596
47.75	1597
47.78	1598
47.82	1599
47.84	1600
47.86	1601
47.90	1602
47.93	1603
47.95	1604
47.98	1605
48.02	1606
48.04	1607
48.07	1608
48.10	1609
48.13	1610
48.16	1611
48.18	1612
48.21	1613
48.25	1614
48.27	1615
48.30	1616
48.33	1617
48.36	1618
48.39	1619
48.41	1620
48.45	1621
48.48	1622
48.51	1623
48.53	1624
48.55	1625
48.59	1626
48.62	1627
48.64	1628
48.68	1629
48.71	1630
48.73	1631
48.76	1632
48.79	1633
48.82	1634
48.85	1635
48.87	1636
48.90	1637
48.94	1638
48.96	1639
48.99	1640
49.03	1641
49.05	1642
49.08	1643
49.11	1644
49.15	1645
49.17	1646
49.19	1647
49.22	1648
49.25	1649
49.28	1650
49.31	1651
49.33	1652
49.37	1653
49.40	1654
49.42	1655
49.46	1656
49.48	1657
49.51	1658
49.54	1659
49.57	1660
49.60	1661
49.62	1662
49.65	1663
49.69	1664
49.71	1665
49.74	1666
49.77	1667
49.80	1668
49.83	1669
49.85	1670
49.89	1671
49.92	1672
49.94	1673
49.98	1674
50.00	1675
50.03	1676
50.06	1677
50.09	1678
50.11	1679
50.14	1680
50.18	1681
50.20	1682
50.23	1683
50.26	1684
50.29	1685
50.31	1686
50.35	1687
50.37	1688
50.40	1689
50.43	1690
50.46	1691
50.49	1692
50.52	1693
50.55	1694
50.58	1695
50.61	1696
50.63	1697
50.67	1698
50.69	1699
50.72	1700
50.75	1701
50.78	1702
50.81	1703
50.84	1704
50.86	1705
50.90	1706
50.92	1707
50.95	1708
50.98	1709
51.01	1710
51.03	1711
51.06	1712
51.10	1713
51.12	1714
51.15	1715
51.18	1716
51.21	1717
51.24	1718
51.26	1719
51.29	1720
51.33	1721
51.35	1722
51.38	1723
51.41	1724
51.45	1725
51.47	1726
51.50	1727
51.53	1728
51.55	1729
51.59	1730
51.62	1731
51.64	1732
51.67	1733
51.69	1734
51.73	1735
51.76	1736
51.79	1737
51.82	1738
51.85	1739
51.87	1740
51.90	1741
51.94	1742
51.96	1743
51.99	1744
52.02	1745
52.04	1746
52.08	1747
52.10	1748
52.13	1749
52.17	1750
52.19	1751
52.22	1752
52.24	1753
52.28	1754
52.30	1755
52.33	1756
52.36	1757
52.40	1758
52.42	1759
52.44	1760
52.48	1761
52.51	1762
52.54	1763
52.56	1764
52.60	1765
52.62	1766
52.65	1767
52.68	1768
52.70	1769
52.74	1770
52.77	1771
52.79	1772
52.82	1773
52.86	1774
52.88	1775
52.91	1776
52.94	1777
52.96	1778
53.00	1779
53.03	1780
53.05	1781
53.08	1782
53.11	1783
53.14	1784
53.16	1785
53.20	1786
53.22	1787
53.25	1788
53.29	1789
53.31	1790
53.34	1791
53.37	1792
53.40	1793
53.43	1794
53.45	1795
53.48	1796
53.52	1797
53.54	1798
53.57	1799
53.60	1800
53.63	1801
53.66	1802
53.69	1803
53.71	1804
53.75	1805
53.77	1806
53.80	1807
53.83	1808
53.86	1809
53.89	1810
53.91	1811
53.95	1812
53.98	1813
54.00	1814
54.03	1815
54.07	1816
54.09	1817
54.12	1818
54.14	1819
54.18	1820
54.20	1821
54.23	1822
54.27	1823
54.29	1824
54.32	1825
54.34	1826
54.38	1827
54.41	1828
54.43	1829
54.47	1830
54.50	1831
54.52	1832
54.55	1833
54.59	1834
54.61	1835
54.64	1836
54.67	1837
54.69	1838
54.73	1839
54.75	1840
54.78	1841
54.81	1842
54.84	1843
54.87	1844
54.90	1845
54.92	1846
54.96	1847
54.98	1848
55.01	1849
55.04	1850
55.06	1851
55.10	1852
55.13	1853
55.15	1854
55.18	1855
55.22	1856
55.24	1857
55.27	1858
55.30	1859
55.33	1860
55.36	1861
55.39	1862
55.41	1863
55.45	1864
55.47	1865
55.50	1866
55.54	1867
55.56	1868
55.59	1869
55.62	1870
55.65	1871
55.68	1872
55.70	1873
55.73	1874
55.76	1875
55.79	1876
55.82	1877
55.85	1878
55.87	1879
55.91	1880
55.93	1881
55.96	1882
55.99	1883
56.02	1884
56.05	1885
56.08	1886
56.10	1887
56.14	1888
56.17	1889
56.19	1890
56.23	1891
56.26	1892
56.28	1893
56.30	1894
56.34	1895
56.37	1896
56.39	1897
56.42	1898
56.45	1899
56.48	1900
56.51	1901
56.53	1902
56.57	1903
56.60	1904
56.62	1905
56.65	1906
56.68	1907
56.71	1908
56.74	1909
56.76	1910
56.80	1911
56.82	1912
56.85	1913
56.89	1914
56.92	1915
56.94	1916
56.97	1917
56.99	1918
57.03	1919
57.06	1920
57.08	1921
57.12	1922
57.14	1923
57.17	1924
57.20	1925
57.22	1926
57.26	1927
57.29	1928
57.32	1929
57.34	1930
57.37	1931
57.40	1932
57.43	1933
57.47	1934
57.49	1935
57.52	1936
57.54	1937
57.57	1938
57.61	1939
57.63	1940
57.66	1941
57.69	1942
57.72	1943
57.75	1944
57.78	1945
57.80	1946
57.84	1947
57.87	1948
57.89	1949
57.92	1950
57.95	1951
57.98	1952
58.00	1953
58.03	1954
58.07	1955
58.10	1956
58.12	1957
58.16	1958
58.18	1959
58.21	1960
58.23	1961
58.27	1962
58.30	1963
58.32	1964
58.35	1965
58.38	1966
58.41	1967
58.44	1968
58.46	1969
58.50	1970
58.53	1971
58.55	1972
58.59	1973
58.62	1974
58.64	1975
58.67	1976
58.70	1977
58.73	1978
58.76	1979
58.78	1980
58.82	1981
58.85	1982
58.87	1983
58.90	1984
58.93	1985
58.96	1986
58.98	1987
59.01	1988
59.05	1989
59.07	1990
59.10	1991
59.14	1992
59.16	1993
59.19	1994
59.22	1995
59.25	1996
59.28	1997
59.30	1998
59.33	1999
59.36	2000
59.39	2001
59.42	2002
59.45	2003
59.47	2004
59.51	2005
59.54	2006
59.56	2007
59.59	2008
59.62	2009
59.66	2010
59.68	2011
59.71	2012
59.74	2013
59.77	2014
59.79	2015
59.83	2016
59.85	2017
59.88	2018
59.91	2019
59.93	2020
59.97	2021
60.00	2022
60.02	2023
60.05	2024
60.08	2025
60.11	2026
60.14	2027
60.16	2028
60.20	2029
60.23	2030
60.25	2031
60.28	2032
60.31	2033
60.34	2034
60.37	2035
60.39	2036
60.43	2037
60.46	2038
60.48	2039
60.51	2040
60.55	2041
60.57	2042
60.60	2043
60.63	2044
60.66	2045
60.69	2046
60.71	2047
60.74	2048
60.78	2049
60.80	2050
60.83	2051
60.86	2052
60.89	2053
60.92	2054
60.94	2055
60.97	2056
61.00	2057
61.03	2058
61.06	2059
61.08	2060
61.12	2061
61.15	2062
61.17	2063
61.20	2064
61.23	2065
61.26	2066
61.29	2067
61.32	2068
61.35	2069
61.38	2070
61.40	2071
61.43	2072
61.47	2073
61.49	2074
61.52	2075
61.54	2076
61.58	2077
61.61	2078
61.63	2079
61.66	2080
61.70	2081
61.72	2082
61.75	2083
61.78	2084
61.81	2085
61.84	2086
61.86	2087
61.90	2088
61.93	2089
61.95	2090
61.98	2091
62.02	2092
62.04	2093
62.07	2094
62.10	2095
62.12	2096
62.16	2097
62.18	2098
62.21	2099
62.24	2100
62.27	2101
62.30	2102
62.33	2103
62.36	2104
62.38	2105
62.41	2106
62.45	2107
62.47	2108
62.49	2109
62.54	2110
62.56	2111
62.59	2112
62.61	2113
62.64	2114
62.68	2115
62.70	2116
62.73	2117
62.76	2118
62.79	2119
62.82	2120
62.84	2121
62.88	2122
62.90	2123
62.93	2124
62.96	2125
62.99	2126
63.02	2127
63.05	2128
63.08	2129
63.11	2130
63.13	2131
63.16	2132
63.20	2133
63.22	2134
63.25	2135
63.27	2136
63.31	2137
63.33	2138
63.36	2139
