arduino_timestamp,elapsed_time,capacitive_value
16980,17.9,6
17000,17.91,5
17020,17.93,6
17040,17.95,4
17060,17.98,6
17080,18.0,5
17100,18.02,6
17120,18.03,6
17140,18.06,5
17160,18.07,4
17180,18.09,6
17200,18.11,5
17220,18.13,8
17240,18.15,3
17260,18.17,1
17280,18.2,4
17300,18.22,4
17320,18.23,6
17340,18.25,5
17360,18.27,5
17380,18.3,5
17400,18.31,5
17420,18.34,7
17440,18.35,5
17460,18.37,5
17480,18.39,5
17500,18.41,4
17520,18.43,8
17540,18.45,4
17560,18.47,5
17580,18.5,4
17600,18.52,7
17620,18.54,6
17640,18.55,6
17660,18.58,4
17680,18.59,5
17700,18.61,4
17720,18.63,7
17740,18.65,5
17760,18.67,5
17780,18.69,4
17800,18.72,6
17820,18.74,8
17840,18.75,3
17860,18.77,5
17880,18.79,5
17900,18.81,5
17920,18.83,7
17940,18.85,3
17960,18.88,5
17980,18.9,5
18000,18.91,4
18020,18.93,6
18040,18.95,5
18060,18.97,3
18080,18.99,5
18100,19.02,5
18120,19.03,3
18140,19.05,4
18160,19.07,4
18180,19.09,4
18200,19.11,5
18220,19.13,5
18240,19.15,3
18260,19.18,4
18280,19.19,5
18300,19.21,5
18320,19.24,6
18340,19.25,5
18360,19.27,4
18380,19.29,4
18400,19.31,2
18420,19.33,8
18440,19.36,5
18460,19.37,3
18480,19.39,5
18500,19.41,5
18520,19.43,4
18540,19.45,4
18560,19.47,5
18580,19.49,4
18600,19.51,6
18620,19.53,4
18640,19.55,4
18660,19.57,4
18680,19.6,5
18700,19.61,5
18720,19.63,7
18740,19.65,3
18760,19.67,4
18780,19.69,4
18800,19.71,3
18820,19.74,6
18840,19.76,3
18860,19.77,5
18880,19.79,4
18900,19.81,4
18920,19.84,6
18940,19.85,4
18960,19.87,6
18980,19.89,4
19000,19.92,4
19020,19.93,9
19040,19.95,4
19060,19.97,3
19080,20.0,4
19100,20.01,3
19120,20.03,6
19140,20.06,5
19160,20.08,4
19180,20.09,5
19200,20.11,3
19220,20.13,6
19240,20.15,5
19260,20.17,5
19280,20.19,6
19300,20.22,4
19320,20.24,7
19340,20.25,6
19360,20.28,4
19380,20.29,5
19400,20.31,6
19420,20.33,7
19440,20.35,4
19460,20.37,4
19480,20.39,4
19500,20.41,5
19520,20.43,7
19540,20.46,5
19560,20.47,4
19580,20.49,5
19600,20.51,4
19620,20.53,8
19640,20.55,4
19660,20.58,4
19680,20.59,5
19700,20.61,5
19720,20.63,7
19740,20.65,4
19760,20.67,1
19780,20.69,5
19800,20.71,4
19820,20.73,5
19840,20.75,4
19860,20.77,5
19880,20.8,5
19900,20.81,4
19920,20.83,9
19940,20.85,6
19960,20.87,5
19980,20.89,4
20000,20.91,3
20020,20.94,0
20040,20.95,0
20060,20.97,0
20080,20.99,1
20100,21.01,0
20120,21.03,3
20140,21.05,0
20160,21.07,0
20180,21.09,2
20200,21.12,2
20220,21.13,3
20240,21.15,2
20260,21.17,1
20280,21.19,2
20300,21.21,2
20320,21.24,6
20340,21.25,2
20360,21.27,1
20380,21.3,1
20400,21.31,1
20420,21.33,3
20440,21.35,1
20460,21.38,0
20480,21.39,2
20500,21.42,2
20520,21.43,4
20540,21.46,3
20560,21.47,3
20580,21.49,2
20600,21.51,0
20620,21.53,3
20640,21.55,1
20660,21.57,0
20680,21.59,2
20700,21.61,2
20720,21.64,2
20740,21.65,2
20760,21.67,1
20780,21.69,2
20800,21.71,1
20820,21.73,3
20840,21.75,1
20860,21.78,1
20880,21.79,1
20900,21.82,1
20920,21.83,4
20940,21.85,1
20960,21.88,2
20980,21.89,3
21000,21.91,0
21020,21.93,2
21040,21.95,2
21060,21.98,2
21080,21.99,1
21100,22.01,1
21120,22.03,5
21140,22.05,2
21160,22.08,1
21180,22.1,1
21200,22.11,4
21220,22.14,49
21240,22.16,74
21260,22.17,80
21280,22.2,74
21300,22.21,80
21320,22.24,5
21340,22.25,1
21360,22.27,2
21380,22.29,1
21400,22.31,1
21420,22.33,5
21440,22.35,2
21460,22.37,2
21480,22.39,2
21500,22.41,19
21520,22.43,132
21540,22.46,78
21560,22.48,3
21580,22.5,1
21600,22.51,0
21620,22.53,5
21640,22.55,0
21660,22.57,1
21680,22.6,1
21700,22.61,2
21720,22.63,3
21740,22.66,2
21760,22.67,0
21780,22.69,101
21800,22.72,152
21820,22.73,182
21840,22.75,91
21860,22.77,15
21880,22.79,5
21900,22.81,2
21920,22.83,3
21940,22.85,3
21960,22.88,25
21980,22.89,96
22000,22.91,119
22020,22.96,131
22040,22.97,34
22060,22.97,4
22080,23.0,3
22100,23.02,2
22120,23.03,4
22140,23.05,1
22160,23.07,3
22180,23.1,74
22200,23.11,119
22220,23.13,148
22240,23.15,12
22260,23.17,5
22280,23.19,4
22300,23.21,1
22320,23.23,5
22340,23.26,2
22360,23.27,2
22380,23.29,1
22400,23.32,2
22420,23.33,3
22440,23.35,2
22460,23.37,1
22480,23.39,3
22500,23.41,2
22520,23.43,3
22540,23.45,1
22560,23.47,1
22580,23.49,1
22600,23.52,3
22620,23.54,4
22640,23.56,1
22660,23.57,0
22680,23.59,5
22700,23.61,4
22720,23.63,6
22740,23.65,5
22760,23.68,6
22780,23.69,4
22800,23.71,4
22820,23.74,72
22840,23.75,48
22860,23.77,6
22880,23.8,5
22900,23.81,2
22920,23.84,8
22940,23.85,4
22960,23.87,5
22980,23.9,5
23000,23.91,4
23020,23.93,5
23040,23.95,2
23060,23.98,3
23080,23.99,4
23100,24.01,2
23120,24.03,5
23140,24.05,3
23160,24.08,3
23180,24.09,5
23200,24.11,3
23220,24.13,7
23240,24.15,3
23260,24.17,5
23280,24.2,6
23300,24.21,4
23320,24.23,7
23340,24.25,2
23360,24.27,5
23380,24.29,6
23400,24.31,3
23420,24.33,7
23440,24.36,4
23460,24.38,2
23480,24.39,5
23500,24.42,5
23520,24.43,8
23540,24.46,3
23560,24.47,4
23580,24.49,4
23600,24.51,1
23620,24.54,8
23640,24.56,4
23660,24.58,4
23680,24.59,4
23700,24.61,5
23720,24.63,5
23740,24.66,3
23760,24.67,3
23780,24.69,5
23800,24.72,5
23820,24.74,7
23840,24.76,4
23860,24.77,1
23880,24.79,5
23900,24.81,3
23920,24.83,3
23940,24.85,3
23960,24.88,4
23980,24.9,1
24000,24.91,1
24020,24.94,5
24040,24.95,3
24060,24.97,2
24080,24.99,3
24100,25.01,3
24120,25.03,4
24140,25.06,2
24160,25.07,3
24180,25.1,4
24200,25.11,3
24220,25.13,3
24240,25.16,2
24260,25.18,2
24280,25.19,4
24300,25.21,3
24320,25.23,2
24340,25.25,3
24360,25.28,2
24380,25.29,3
24400,25.31,3
24420,25.33,0
24440,25.35,3
24460,25.37,2
24480,25.4,2
24500,25.41,2
24520,25.44,2
24540,25.45,2
24560,25.47,3
24580,25.49,3
24600,25.51,2
24620,25.53,2
24640,25.55,3
24660,25.58,3
24680,25.59,1
24700,25.62,2
24720,25.63,1
24740,25.65,3
24760,25.68,2
24780,25.69,1
24800,25.72,2
24820,25.74,2
24840,25.76,2
24860,25.77,3
24880,25.79,3
24900,25.81,1
24920,25.83,3
24940,25.85,2
24960,25.87,2
24980,25.89,3
25000,25.92,2
25020,25.93,4
25040,25.96,3
25060,25.97,2
25080,25.99,4
25100,26.01,3
25120,26.03,5
25140,26.05,1
25160,26.08,3
25180,26.1,2
25200,26.11,2
25220,26.13,5
25240,26.15,3
25260,26.17,3
25280,26.2,4
25300,26.22,2
25320,26.24,1
25340,26.25,1
25360,26.27,1
25380,26.3,5
25400,26.31,2
25420,26.33,4
25440,26.35,3
25460,26.38,2
25480,26.39,3
25500,26.42,3
25520,26.44,3
25540,26.45,2
25560,26.47,2
25580,26.49,3
25600,26.51,3
25620,26.53,3
25640,26.55,2
25660,26.57,2
25680,26.59,2
25700,26.61,3
25720,26.63,1
25740,26.65,2
25760,26.67,1
25780,26.69,3
25800,26.71,3
25820,26.74,2
25840,26.75,0
25860,26.77,2
25880,26.8,3
25900,26.81,2
25920,26.83,2
25940,26.85,2
25960,26.87,2
25980,26.89,2
26000,26.91,2
26020,26.94,2
26040,26.96,3
26060,26.98,2
26080,26.99,3
26100,27.01,2
26120,27.03,2
26140,27.05,3
26160,27.08,1
26180,27.09,3
26200,27.12,3
26220,27.14,1
26240,27.15,3
26260,27.17,2
26280,27.19,3
26300,27.21,1
26320,27.24,1
26340,27.26,3
26360,27.27,2
26380,27.29,3
26400,27.31,2
26420,27.33,2
26440,27.35,1
26460,27.37,2
26480,27.39,1
26500,27.41,3
26520,27.43,1
26540,27.46,3
26560,27.48,3
26580,27.5,2
26600,27.51,2
26620,27.53,1
26640,27.56,1
26660,27.57,3
26680,27.6,3
26700,27.61,1
26720,27.63,2
26740,27.65,3
26760,27.67,2
26780,27.69,3
26800,27.71,2
26820,27.74,2
26840,27.75,3
26860,27.78,3
26880,27.79,3
26900,27.81,2
26920,27.84,2
26940,27.85,3
26960,27.87,4
26980,27.89,4
27000,27.92,4
27020,27.93,2
27040,27.95,1
27060,27.97,3
27080,28.0,3
27100,28.01,3
27120,28.03,3
27140,28.05,1
27160,28.08,3
27180,28.1,4
27200,28.11,4
27220,28.14,3
27240,28.16,3
27260,28.17,3
27280,28.19,2
27300,28.21,3
27320,28.23,6
27340,28.25,4
27360,28.27,3
27380,28.3,4
27400,28.31,3
27420,28.34,3
27440,28.35,3
27460,28.37,2
27480,28.39,4
27500,28.41,2
27520,28.44,4
27540,28.45,3
27560,28.47,3
27580,28.49,4
27600,28.52,3
27620,28.53,5
27640,28.55,3
27660,28.57,2
27680,28.6,2
27700,28.61,3
27720,28.63,7
27740,28.65,4
27760,28.68,2
27780,28.69,8
27800,28.71,4
27820,28.73,6
27840,28.75,5
27860,28.77,4
27880,28.79,7
27900,28.82,3
27920,28.83,8
27940,28.86,5
27960,28.87,5
27980,28.89,4
28000,28.91,4
28020,28.93,6
28040,28.95,5
28060,28.98,4
28080,28.99,7
28100,29.02,6
28120,29.03,8
28140,29.05,5
28160,29.07,4
28180,29.09,4
28200,29.12,5
28220,29.13,9
28240,29.15,2
28260,29.18,4
28280,29.2,5
28300,29.21,4
28320,29.23,9
28340,29.25,3
28360,29.27,5
28380,29.29,6
28400,29.31,2
28420,29.33,6
28440,29.35,4
28460,29.37,3
28480,29.39,6
28500,29.42,3
28520,29.43,9
28540,29.45,7
28560,29.47,6
28580,29.5,7
28600,29.51,5
28620,29.54,7
28640,29.55,5
28660,29.57,6
28680,29.59,6
28700,29.61,1
28720,29.63,7
28740,29.65,5
28760,29.67,4
28780,29.7,4
28800,29.71,4
28820,29.73,8
28840,29.75,3
28860,29.77,3
28880,29.79,5
28900,29.81,4
28920,29.84,6
28940,29.85,4
28960,29.88,4
28980,29.89,7
29000,29.91,1
29020,29.94,8
29040,29.95,5
29060,29.97,4
29080,29.99,4
29100,30.02,4
29120,30.03,6
29140,30.06,3
29160,30.07,4
29180,30.09,2
29200,30.11,4
29220,30.13,7
29240,30.15,2
29260,30.18,6
29280,30.19,4
29300,30.21,2
29320,30.23,6
29340,30.25,6
29360,30.27,3
29380,30.29,6
29400,30.32,3
29420,30.33,5
29440,30.35,4
29460,30.37,4
29480,30.39,6
29500,30.41,5
29520,30.43,8
29540,30.45,3
29560,30.47,4
29580,30.49,6
29600,30.51,3
29620,30.54,6
29640,30.56,3
29660,30.57,4
29680,30.59,5
29700,30.61,4
29720,30.63,7
29740,30.65,3
29760,30.67,3
29780,30.69,6
29800,30.72,3
29820,30.73,5
29840,30.75,3
29860,30.77,4
29880,30.79,5
29900,30.81,4
29920,30.84,8
29940,30.85,3
29960,30.87,5
29980,30.89,4
30000,30.91,5
30020,30.93,6
30040,30.95,3
30060,30.97,6
30080,30.99,6
30100,31.01,3
30120,31.03,6
30140,31.06,4
30160,31.08,5
30180,31.09,7
30200,31.11,5
30220,31.13,8
30240,31.15,4
30260,31.17,4
30280,31.19,3
30300,31.22,4
30320,31.24,5
30340,31.25,4
30360,31.27,5
30380,31.29,5
30400,31.31,4
30420,31.33,7
30440,31.36,5
30460,31.38,3
30480,31.39,6
30500,31.42,6
30520,31.43,6
30540,31.45,5
30560,31.47,5
30580,31.49,7
30600,31.51,5
30620,31.53,6
30640,31.56,3
30660,31.58,4
30680,31.59,5
30700,31.61,4
30720,31.63,7
30740,31.65,3
30760,31.67,3
30780,31.69,4
30800,31.71,4
30820,31.73,8
30840,31.75,3
30860,31.77,5
30880,31.79,4
30900,31.81,4
30920,31.83,7
30940,31.85,5
30960,31.87,3
30980,31.9,4
31000,31.91,4
31020,31.93,5
31040,31.95,4
31060,31.97,5
31080,31.99,3
31100,32.02,6
