arduino_timestamp,elapsed_time,capacitive_value
7160,8.07,4
7180,8.09,3
7200,8.11,5
7220,8.13,5
7240,8.14,2
7260,8.17,0
7280,8.19,3
7300,8.21,4
7320,8.23,3
7340,8.25,4
7360,8.27,2
7380,8.29,2
7400,8.31,2
7420,8.33,3
7440,8.35,5
7460,8.37,4
7480,8.39,3
7500,8.41,3
7520,8.43,3
7540,8.45,3
7560,8.47,2
7580,8.49,3
7600,8.51,3
7620,8.53,3
7640,8.55,3
7660,8.57,5
7680,8.59,4
7700,8.61,4
7720,8.63,4
7740,8.65,5
7760,8.67,3
7780,8.69,3
7800,8.71,3
7820,8.73,3
7840,8.75,4
7860,8.77,3
7880,8.79,4
7900,8.8,3
7920,8.83,5
7940,8.85,4
7960,8.87,2
7980,8.89,2
8000,8.91,3
8020,8.93,3
8040,8.95,3
8060,8.97,4
8080,8.99,4
8100,9.01,3
8120,9.03,5
8140,9.05,2
8160,9.07,5
8180,9.09,5
8200,9.11,2
8220,9.13,5
8240,9.15,3
8260,9.16,5
8280,9.19,4
8300,9.21,4
8320,9.23,4
8340,9.25,3
8360,9.27,3
8380,9.29,4
8400,9.31,4
8420,9.32,3
8440,9.35,4
8460,9.37,2
8480,9.39,3
8500,9.41,4
8520,9.43,3
8540,9.45,4
8560,9.47,4
8580,9.49,3
8600,9.51,5
8620,9.53,5
8640,9.55,4
8660,9.57,4
8680,9.59,4
8700,9.61,4
8720,9.63,4
8740,9.65,5
8760,9.67,3
8780,9.69,4
8800,9.71,4
8820,9.73,4
8840,9.75,3
8860,9.77,2
8880,9.79,4
8900,9.81,3
8920,9.83,2
8940,9.85,4
8960,9.87,5
8980,9.89,1
9000,9.91,5
9020,9.93,3
9040,9.95,4
9060,9.97,5
9080,9.99,4
9100,10.01,4
9120,10.03,3
9140,10.05,3
9160,10.07,4
9180,10.09,4
9200,10.11,3
9220,10.13,5
9240,10.15,2
9260,10.17,3
9280,10.19,1
9300,10.21,5
9320,10.23,3
9340,10.25,3
9360,10.27,3
9380,10.29,5
9400,10.31,3
9420,10.33,4
9440,10.35,4
9460,10.37,4
9480,10.39,5
9500,10.41,1
9520,10.43,2
9540,10.45,4
9560,10.47,5
9580,10.49,4
9600,10.51,3
9620,10.53,2
9640,10.55,4
9660,10.57,1
9680,10.59,2
9700,10.61,3
9720,10.63,4
9740,10.65,4
9760,10.67,4
9780,10.69,3
9800,10.71,2
9820,10.73,5
9840,10.75,3
9860,10.77,4
9880,10.79,4
9900,10.81,4
9920,10.83,3
9940,10.85,4
9960,10.87,4
9980,10.89,5
10000,10.91,3
10020,10.93,4
10040,10.95,3
10060,10.97,2
10080,10.99,5
10100,11.01,4
10120,11.03,5
10140,11.05,3
10160,11.07,4
10180,11.09,3
10200,11.11,5
10220,11.13,5
10240,11.15,3
10260,11.17,5
10280,11.19,5
10300,11.21,4
10320,11.23,5
10340,11.25,4
10360,11.27,3
10380,11.29,4
10400,11.31,4
10420,11.33,3
10440,11.35,4
10460,11.37,4
10480,11.39,5
10500,11.41,5
10520,11.43,5
10540,11.45,5
10560,11.47,4
10580,11.49,4
10600,11.51,3
10620,11.53,5
10640,11.55,4
10660,11.57,3
10680,11.59,5
10700,11.61,4
10720,11.63,4
10740,11.65,5
10760,11.67,3
10780,11.69,4
10800,11.71,6
10820,11.73,4
10840,11.75,4
10860,11.77,3
10880,11.79,4
10900,11.81,6
10920,11.83,5
10940,11.85,4
10960,11.87,4
10980,11.89,4
11000,11.91,4
11020,11.93,4
11040,11.95,5
11060,11.97,4
11080,11.99,5
11100,12.01,7
11120,12.03,4
11140,12.05,4
11160,12.07,3
11180,12.09,5
11200,12.11,7
11220,12.13,5
11240,12.15,3
11260,12.17,5
11280,12.19,5
11300,12.21,7
11320,12.23,5
11340,12.25,3
11360,12.27,5
11380,12.29,5
11400,12.31,6
11420,12.33,5
11440,12.35,4
11460,12.37,4
11480,12.39,5
11500,12.41,7
11520,12.43,4
11540,12.45,6
11560,12.47,6
11580,12.49,67
11600,12.51,46
11620,12.53,82
11640,12.55,53
11660,12.57,26
11680,12.59,6
11700,12.61,5
11720,12.63,4
11740,12.65,6
11760,12.67,4
11780,12.69,5
11800,12.71,6
11820,12.73,51
11840,12.75,76
11860,12.77,81
11880,12.79,5
11900,12.81,7
11920,12.83,5
11940,12.85,4
11960,12.87,4
11980,12.89,5
12000,12.91,6
12020,12.93,5
12040,12.95,7
12060,12.97,8
12080,12.99,7
12100,13.01,7
12120,13.03,8
12140,13.05,6
12160,13.07,5
12180,13.09,8
12200,13.11,39
12220,13.13,150
12240,13.15,144
12260,13.17,179
12280,13.19,221
12300,13.21,170
12320,13.23,6
12340,13.25,5
12360,13.27,5
12380,13.29,6
12400,13.31,4
12420,13.33,152
12440,13.35,171
12460,13.37,196
12480,13.39,228
12500,13.41,166
12520,13.43,6
12540,13.45,6
12560,13.47,6
12580,13.49,5
12600,13.51,5
12620,13.53,118
12640,13.55,223
12660,13.57,276
12680,13.59,286
12700,13.61,14
12720,13.63,7
12740,13.65,5
12760,13.67,3
12780,13.69,6
12800,13.71,7
12820,13.73,143
12840,13.75,194
12860,13.77,230
12880,13.79,241
12900,13.81,188
12920,13.83,235
12940,13.85,9
12960,13.87,7
12980,13.89,6
13000,13.91,7
13020,13.93,4
13040,13.95,6
13060,13.96,5
13080,13.99,48
13100,14.01,204
13120,14.03,244
13140,14.05,280
13160,14.07,293
13180,14.09,267
13200,14.11,8
13220,14.13,7
13240,14.15,5
13260,14.17,4
13280,14.19,5
13300,14.21,8
13320,14.23,5
13340,14.25,6
13360,14.27,169
13380,14.29,283
13400,14.31,319
13420,14.33,340
13440,14.35,353
13460,14.37,8
13480,14.39,3
13500,14.41,5
13520,14.43,4
13540,14.45,6
13560,14.47,6
13580,14.49,6
13600,14.51,183
13620,14.53,269
13640,14.55,279
13660,14.57,315
13680,14.59,280
13700,14.61,6
13720,14.63,6
13740,14.64,6
13760,14.67,5
13780,14.69,5
13800,14.71,5
13820,14.73,5
13840,14.75,6
13860,14.77,5
13880,14.79,8
13900,14.81,211
13920,14.83,265
13940,14.85,299
13960,14.87,200
13980,14.89,5
14000,14.91,7
14020,14.93,3
14040,14.95,6
14060,14.97,7
14080,14.99,186
14100,15.01,294
14120,15.03,334
14140,15.05,351
14160,15.07,361
14180,15.09,337
14200,15.11,10
14220,15.13,7
14240,15.15,158
14260,15.17,203
14280,15.19,277
14300,15.21,326
14320,15.23,333
14340,15.25,243
14360,15.27,6
14380,15.29,4
14400,15.31,10
14420,15.33,175
14440,15.35,247
14460,15.37,290
14480,15.39,294
14500,15.41,11
14520,15.43,8
14540,15.45,6
14560,15.47,7
14580,15.49,7
14600,15.51,9
14620,15.53,5
14640,15.55,6
14660,15.57,6
14680,15.59,5
14700,15.61,9
14720,15.63,8
14740,15.65,210
14760,15.67,262
14780,15.69,296
14800,15.71,328
14820,15.73,299
14840,15.75,5
14860,15.77,4
14880,15.79,7
14900,15.81,5
14920,15.83,5
14940,15.84,4
14960,15.87,9
14980,15.89,202
15000,15.91,280
15020,15.93,350
15040,15.95,375
15060,15.97,366
15080,15.99,8
15100,16.01,7
15120,16.03,5
15140,16.05,6
15160,16.07,7
15180,16.09,209
15200,16.11,263
15220,16.13,326
15240,16.15,389
15260,16.17,341
15280,16.19,8
15300,16.21,8
15320,16.23,7
15340,16.25,4
15360,16.27,7
15380,16.29,239
15400,16.31,337
15420,16.33,391
15440,16.35,415
15460,16.37,393
15480,16.39,7
15500,16.41,7
15520,16.43,5
15540,16.45,7
15560,16.47,202
15580,16.49,292
15600,16.51,358
15620,16.53,371
15640,16.55,9
15660,16.57,7
15680,16.59,6
15700,16.61,4
15720,16.63,7
15740,16.65,6
15760,16.67,11
15780,16.69,308
15800,16.71,326
15820,16.73,7
15840,16.75,5
15860,16.77,6
15880,16.81,6
15900,16.81,7
15920,16.83,215
15940,16.85,330
15960,16.87,405
15980,16.89,426
16000,16.91,12
16020,16.93,5
16040,16.95,5
16060,16.97,6
16080,16.99,7
16100,17.01,252
16120,17.03,373
16140,17.05,472
16160,17.07,507
16180,17.09,512
16200,17.11,421
16220,17.13,7
16240,17.15,7
16260,17.17,5
16280,17.19,5
16300,17.2,5
16320,17.23,5
16340,17.25,7
16360,17.27,200
16380,17.29,305
16400,17.31,347
16420,17.33,181
16440,17.35,7
16460,17.37,7
16480,17.38,6
16500,17.41,6
16520,17.43,278
16540,17.45,288
16560,17.47,367
16580,17.49,407
16600,17.51,419
16620,17.53,11
16640,17.55,5
16660,17.57,6
16680,17.59,4
16700,17.61,8
16720,17.63,7
16740,17.65,267
16760,17.67,363
16780,17.69,435
16800,17.71,476
16820,17.73,407
16840,17.75,5
16860,17.77,5
16880,17.79,3
16900,17.81,5
16920,17.83,193
16940,17.85,294
16960,17.87,401
16980,17.89,438
17000,17.91,323
17020,17.93,5
17040,17.95,6
17060,17.97,8
17080,17.99,5
17100,18.01,289
17120,18.03,372
17140,18.05,429
17160,18.07,441
17180,18.09,104
17200,18.11,7
17220,18.13,4
17240,18.15,6
17260,18.17,262
17280,18.19,378
17300,18.21,450
17320,18.23,481
17340,18.25,297
17360,18.27,7
17380,18.29,5
17400,18.31,7
17420,18.33,376
17440,18.35,425
17460,18.37,485
17480,18.39,507
17500,18.41,466
17520,18.43,6
17540,18.45,6
17560,18.47,5
17580,18.49,8
17600,18.51,195
17620,18.53,277
17640,18.55,378
17660,18.57,383
17680,18.58,8
17700,18.61,8
17720,18.63,6
17740,18.65,5
17760,18.67,7
17780,18.69,5
17800,18.71,326
17820,18.73,428
17840,18.75,479
17860,18.77,500
17880,18.79,393
17900,18.81,7
17920,18.83,5
17940,18.85,5
17960,18.87,7
17980,18.89,5
18000,18.91,9
18020,18.93,191
18040,18.95,284
18060,18.97,6
18080,18.99,6
18100,19.01,7
18120,19.03,4
18140,19.05,6
18160,19.07,5
18180,19.09,5
18200,19.11,6
18220,19.13,7
18240,19.15,8
18260,19.17,6
18280,19.19,5
18300,19.21,8
18320,19.23,144
18340,19.25,254
18360,19.27,266
18380,19.29,304
18400,19.31,56
18420,19.33,4
18440,19.35,5
18460,19.37,4
18480,19.39,4
18500,19.41,9
18520,19.43,242
18540,19.45,347
18560,19.47,435
18580,19.49,488
18600,19.51,441
18620,19.53,6
18640,19.55,5
18660,19.57,7
18680,19.59,5
18700,19.61,5
18720,19.63,220
18740,19.65,259
18760,19.67,358
18780,19.69,432
18800,19.71,436
18820,19.73,6
18840,19.75,4
18860,19.77,5
18880,19.79,3
18900,19.81,6
18920,19.83,6
18940,19.85,184
18960,19.87,325
18980,19.89,405
19000,19.91,422
19020,19.93,15
19040,19.95,5
19060,19.97,4
19080,19.99,7
19100,20.01,8
19120,20.03,6
19140,20.05,12
19160,20.07,191
19180,20.09,318
19200,20.11,352
19220,20.13,281
19240,20.15,10
19260,20.17,7
19280,20.19,6
19300,20.21,6
19320,20.23,10
19340,20.25,258
19360,20.27,407
19380,20.29,445
19400,20.31,13
19420,20.33,7
19440,20.35,6
19460,20.37,5
19480,20.39,7
19500,20.41,7
19520,20.43,6
19540,20.45,7
19560,20.47,7
19580,20.49,6
19600,20.51,7
19620,20.53,8
19640,20.55,4
19660,20.57,6
19680,20.59,5
19700,20.61,9
19720,20.63,6
19740,20.65,8
19760,20.67,217
19780,20.69,272
19800,20.71,324
19820,20.73,453
19840,20.75,483
19860,20.77,494
19880,20.79,353
19900,20.81,8
19920,20.83,6
19940,20.85,5
19960,20.87,6
19980,20.89,7
20000,20.91,5
20020,20.93,0
20040,20.95,0
20060,20.97,2
20080,20.99,2
20100,21.01,2
20120,21.03,3
20140,21.05,1
20160,21.07,1
20180,21.09,2
20200,21.11,2
20220,21.13,4
20240,21.15,135
20260,21.17,203
20280,21.19,325
20300,21.21,411
20320,21.23,425
20340,21.25,120
20360,21.27,2
20380,21.29,3
20400,21.31,1
20420,21.33,1
20440,21.35,3
20460,21.37,129
20480,21.39,262
20500,21.41,359
20520,21.43,427
20540,21.45,357
20560,21.47,4
20580,21.49,1
20600,21.51,4
20620,21.53,3
20640,21.55,3
20660,21.57,5
20680,21.59,5
20700,21.61,3
20720,21.63,2
20740,21.65,2
20760,21.67,3
20780,21.69,3
20800,21.71,168
20820,21.73,297
20840,21.75,425
20860,21.77,486
20880,21.79,432
20900,21.81,4
20920,21.83,1
20940,21.85,2
20960,21.87,0
20980,21.89,2
21000,21.91,2
21020,21.93,3
21040,21.95,1
21060,21.97,2
21080,21.99,2
21100,22.01,1
21120,22.03,3
21140,22.05,0
21160,22.07,3
21180,22.09,1
21200,22.11,2
21220,22.13,2
21240,22.15,0
21260,22.17,1
21280,22.19,1
21300,22.21,1
21320,22.23,0
21340,22.25,1
21360,22.27,1
21380,22.29,2
21400,22.31,2
21420,22.33,2
21440,22.35,1
21460,22.37,1
21480,22.39,1
21500,22.41,4
21520,22.43,2
21540,22.45,1
21560,22.47,2
21580,22.49,1
21600,22.51,1
21620,22.53,3
21640,22.55,2
21660,22.57,2
21680,22.59,2
21700,22.61,3
21720,22.63,2
21740,22.65,2
21760,22.67,3
21780,22.69,3
21800,22.71,0
21820,22.73,2
21840,22.75,2
21860,22.77,3
21880,22.79,1
21900,22.81,2
21920,22.83,3
21940,22.85,1
21960,22.87,2
21980,22.89,2
22000,22.91,2
22020,22.93,3
22040,22.95,1
22060,22.97,4
22080,22.99,3
22100,23.01,4
22120,23.03,2
22140,23.05,0
22160,23.07,4
22180,23.09,2
22200,23.11,2
22220,23.13,2
22240,23.15,1
22260,23.19,3
22280,23.19,3
22300,23.21,1
22320,23.23,4
22340,23.25,3
22360,23.27,2
22380,23.29,2
22400,23.31,3
22420,23.33,2
22440,23.35,1
22460,23.37,1
22480,23.39,2
22500,23.41,2
22520,23.43,1
22540,23.45,2
22560,23.47,2
22580,23.49,2
22600,23.51,1
22620,23.53,2
22640,23.55,2
22660,23.57,2
22680,23.59,2
22700,23.61,2
22720,23.63,2
22740,23.65,2
22760,23.67,1
22780,23.69,1
22800,23.71,3
22820,23.73,2
22840,23.75,3
22860,23.77,1
22880,23.79,1
22900,23.81,3
22920,23.83,3
22940,23.85,2
22960,23.87,2
22980,23.89,1
23000,23.91,2
23020,23.93,2
23040,23.95,2
23060,23.97,2
23080,23.99,2
23100,24.01,2
23120,24.03,2
23140,24.05,3
23160,24.07,2
23180,24.09,1
23200,24.11,2
23220,24.13,3
23240,24.15,2
23260,24.17,2
23280,24.19,2
23300,24.21,2
23320,24.23,1
23340,24.25,2
23360,24.27,1
23380,24.29,3
23400,24.31,2
23420,24.33,2
23440,24.35,3
23460,24.37,3
23480,24.39,2
23500,24.41,3
23520,24.43,2
23540,24.45,1
23560,24.47,4
23580,24.49,2
23600,24.51,2
23620,24.53,3
23640,24.55,2
23660,24.57,1
23680,24.59,4
23700,24.61,6
23720,24.63,3
23740,24.65,6
23760,24.67,4
23780,24.69,6
23800,24.71,6
23820,24.73,6
23840,24.75,129
23860,24.77,199
23880,24.79,329
23900,24.81,388
23920,24.83,435
23940,24.85,438
23960,24.87,394
23980,24.89,331
24000,24.91,73
24020,24.93,6
24040,24.95,147
24060,24.97,219
24080,24.99,278
24100,25.01,342
24120,25.03,404
24140,25.05,423
24160,25.07,4
24180,25.09,2
24200,25.11,3
24220,25.13,4
24240,25.15,79
24260,25.17,232
24280,25.19,297
24300,25.21,322
24320,25.23,6
24340,25.25,4
24360,25.27,3
24380,25.29,2
24400,25.31,3
24420,25.33,3
24440,25.35,5
24460,25.37,150
24480,25.39,354
24500,25.41,433
24520,25.43,461
24540,25.45,409
24560,25.47,96
24580,25.49,5
24600,25.51,1
24620,25.53,5
24640,25.55,4
24660,25.57,5
24680,25.59,5
24700,25.61,232
24720,25.63,328
24740,25.65,394
24760,25.67,5
24780,25.69,5
24800,25.71,4
24820,25.73,3
24840,25.75,1
24860,25.77,5
24880,25.79,258
24900,25.81,367
24920,25.83,455
24940,25.85,495
24960,25.87,465
24980,25.89,5
25000,25.91,6
25020,25.93,3
25040,25.95,4
25060,25.97,4
25080,25.99,4
25100,26.01,178
25120,26.03,301
25140,26.05,342
25160,26.09,6
25180,26.09,5
25200,26.11,2
25220,26.13,5
25240,26.15,2
25260,26.17,2
25280,26.19,5
25300,26.21,271
25320,26.23,345
25340,26.25,410
25360,26.27,4
25380,26.29,4
25400,26.31,4
25420,26.33,5
25440,26.35,2
25460,26.37,2
25480,26.39,2
25500,26.41,3
25520,26.43,3
25540,26.45,2
25560,26.47,2
25580,26.49,3
25600,26.51,2
25620,26.53,3
25640,26.55,3
25660,26.57,3
25680,26.59,1
25700,26.61,2
25720,26.63,3
25740,26.65,2
25760,26.67,5
25780,26.69,1
25800,26.71,3
25820,26.73,3
25840,26.75,3
25860,26.77,2
25880,26.79,4
25900,26.81,1
25920,26.83,4
25940,26.85,3
25960,26.87,3
25980,26.89,4
26000,26.91,4
26020,26.93,1
26040,26.95,3
26060,26.97,6
26080,26.99,2
26100,27.01,4
26120,27.03,4
26140,27.05,2
26160,27.07,3
26180,27.09,4
26200,27.11,3
26220,27.13,5
26240,27.14,4
26260,27.17,5
26280,27.19,5
26300,27.21,12
26320,27.23,83
26340,27.25,7
26360,27.27,6
26380,27.29,4
26400,27.31,6
26420,27.33,8
26440,27.35,6
26460,27.37,6
26480,27.39,6
26500,27.41,7
26520,27.43,7
26540,27.45,7
26560,27.47,43
26580,27.49,33
26600,27.51,9
26620,27.53,5
26640,27.55,4
26660,27.57,5
26680,27.59,56
26700,27.61,294
26720,27.63,388
26740,27.65,460
26760,27.67,471
26780,27.69,155
26800,27.71,3
26820,27.73,5
26840,27.75,3
26860,27.77,298
26880,27.79,349
26900,27.81,449
26920,27.83,522
26940,27.85,510
26960,27.87,4
26980,27.89,4
27000,27.91,5
27020,27.93,5
27040,27.95,1
27060,27.97,1
27080,27.99,2
27100,28.01,221
27120,28.03,350
27140,28.05,401
27160,28.07,5
27180,28.09,5
27200,28.11,2
27220,28.13,4
27240,28.15,4
27260,28.17,4
27280,28.19,324
27300,28.21,401
27320,28.23,475
27340,28.26,499
27360,28.27,491
27380,28.29,3
27400,28.31,5
27420,28.33,3
27440,28.34,3
27460,28.37,373
27480,28.39,437
27500,28.41,522
27520,28.43,541
27540,28.45,6
27560,28.47,1
27580,28.49,3
27600,28.51,2
27620,28.53,4
27640,28.55,3
27660,28.57,2
27680,28.59,2
27700,28.61,3
27720,28.63,3
27740,28.65,3
27760,28.67,2
27780,28.69,2
27800,28.71,3
27820,28.73,3
27840,28.75,5
27860,28.77,3
27880,28.79,3
27900,28.81,4
27920,28.83,5
27940,28.85,2
27960,28.87,2
27980,28.89,3
28000,28.91,3
28020,28.93,4
28040,28.95,1
28060,28.97,3
28080,28.99,5
28100,29.01,3
28120,29.03,4
28140,29.05,3
28160,29.07,281
28180,29.09,450
28200,29.11,527
28220,29.13,565
28240,29.15,556
28260,29.17,445
28280,29.19,5
28300,29.21,5
28320,29.23,4
28340,29.25,1
28360,29.27,4
28380,29.29,272
28400,29.31,417
28420,29.33,489
28440,29.35,516
28460,29.37,11
28480,29.39,4
28500,29.41,3
28520,29.43,5
28540,29.45,1
28560,29.47,2
28580,29.49,4
28600,29.51,2
28620,29.53,3
28640,29.54,3
28660,29.57,2
28680,29.59,4
28700,29.61,1
28720,29.63,4
28740,29.65,4
28760,29.67,2
28780,29.69,0
28800,29.71,4
28820,29.73,4
28840,29.75,3
28860,29.77,3
28880,29.79,4
28900,29.81,1
28920,29.83,4
28940,29.85,3
28960,29.87,4
28980,29.89,2
29000,29.91,3
29020,29.93,5
29040,29.95,3
29060,29.97,17
29080,29.99,301
29100,30.01,388
29120,30.03,422
29140,30.05,123
29160,30.07,1
29180,30.09,3
29200,30.11,2
29220,30.13,2
29240,30.15,5
29260,30.17,3
29280,30.19,3
29300,30.21,7
29320,30.23,85
29340,30.25,7
29360,30.27,5
29380,30.29,4
29400,30.31,4
29420,30.33,5
29440,30.35,94
29460,30.37,377
29480,30.39,539
29500,30.41,585
29520,30.43,531
29540,30.45,5
29560,30.47,2
29580,30.49,2
29600,30.51,2
29620,30.53,5
29640,30.55,4
29660,30.57,6
29680,30.59,307
29700,30.61,382
29720,30.63,7
29740,30.65,5
29760,30.67,1
29780,30.69,1
29800,30.71,1
29820,30.73,4
29840,30.75,6
29860,30.77,325
29880,30.79,433
29900,30.81,447
29920,30.83,10
29940,30.85,4
29960,30.87,3
29980,30.89,1
30000,30.91,2
30020,30.93,6
30040,30.95,6
30060,30.97,276
30080,30.99,367
30100,31.01,8
30120,31.03,4
30140,31.05,5
30160,31.07,2
30180,31.09,2
30200,31.11,2
30220,31.13,5
30240,31.15,6
30260,31.17,209
30280,31.19,296
30300,31.21,10
30320,31.23,7
30340,31.25,3
30360,31.27,3
30380,31.29,3
30400,31.31,4
30420,31.33,3
30440,31.35,3
