arduino_timestamp,elapsed_time,capacitive_value
4380,5.29,3
4400,5.31,3
4420,5.33,3
4440,5.35,4
4460,5.37,5
4480,5.39,3
4500,5.41,5
4520,5.43,4
4540,5.45,7
4560,5.47,3
4580,5.49,5
4600,5.51,5
4620,5.53,5
4640,5.55,6
4660,5.57,5
4680,5.59,3
4700,5.61,6
4720,5.63,7
4740,5.65,4
4760,5.67,5
4780,5.69,2
4800,5.71,4
4820,5.73,6
4840,5.75,6
4860,5.77,4
4880,5.79,7
4900,5.81,4
4920,5.83,5
4940,5.85,7
4960,5.87,4
4980,5.89,5
5000,5.91,3
5020,5.93,4
5040,5.95,5
5060,5.97,6
5080,5.99,3
5100,6.01,3
5120,6.03,2
5140,6.05,5
5160,6.07,4
5180,6.09,5
5200,6.11,5
5220,6.13,6
5240,6.15,4
5260,6.17,4
5280,6.19,5
5300,6.21,4
5320,6.23,5
5340,6.25,7
5360,6.27,4
5380,6.29,6
5400,6.31,6
5420,6.33,4
5440,6.35,7
5460,6.37,7
5480,6.39,5
5500,6.41,4
5520,6.43,4
5540,6.46,5
5560,6.47,4
5580,6.49,3
5600,6.51,2
5620,6.53,5
5640,6.55,6
5660,6.57,4
5680,6.59,5
5700,6.61,6
5720,6.63,4
5740,6.65,7
5760,6.67,4
5780,6.69,4
5800,6.71,4
5820,6.73,3
5840,6.75,5
5860,6.77,2
5880,6.79,7
5900,6.81,3
5920,6.83,4
5940,6.85,4
5960,6.87,5
5980,6.89,1
6000,6.91,4
6020,6.93,5
6040,6.95,2
6060,6.97,5
6080,6.99,6
6100,7.01,4
6120,7.03,4
6140,7.05,3
6160,7.07,3
6180,7.09,4
6200,7.11,5
6220,7.13,6
6240,7.15,6
6260,7.17,6
6280,7.19,5
6300,7.21,2
6320,7.23,5
6340,7.25,1
6360,7.27,6
6380,7.29,5
6400,7.31,4
6420,7.33,4
6440,7.35,5
6460,7.37,6
6480,7.39,7
6500,7.41,4
6520,7.43,6
6540,7.45,4
6560,7.47,5
6580,7.49,8
6600,7.51,5
6620,7.53,7
6640,7.55,3
6660,7.57,4
6680,7.59,6
6700,7.61,7
6720,7.63,4
6740,7.65,5
6760,7.67,8
6780,7.69,4
6800,7.71,6
6820,7.73,7
6840,7.75,7
6860,7.77,7
6880,7.79,5
6900,7.81,6
6920,7.83,4
6940,7.85,5
6960,7.87,7
6980,7.89,7
7000,7.91,7
7020,7.93,6
7040,7.95,6
7060,7.97,5
7080,7.99,6
7100,8.01,3
7120,8.03,6
7140,8.05,8
7160,8.07,7
7180,8.09,5
7200,8.11,7
7220,8.13,5
7240,8.15,5
7260,8.17,7
7280,8.19,5
7300,8.21,6
7320,8.23,6
7340,8.25,7
7360,8.27,6
7380,8.29,5
7400,8.31,4
7420,8.33,4
7440,8.35,6
7460,8.37,3
7480,8.39,6
7500,8.41,4
7520,8.43,4
7540,8.45,4
7560,8.47,5
7580,8.49,4
7600,8.51,6
7620,8.53,3
7640,8.55,6
7660,8.57,6
7680,8.59,5
7700,8.61,5
7720,8.63,4
7740,8.65,5
7760,8.67,5
7780,8.69,6
7800,8.71,2
7820,8.73,7
7840,8.75,5
7860,8.77,7
7880,8.79,5
7900,8.81,5
7920,8.83,6
7940,8.85,6
7960,8.87,7
7980,8.89,3
8000,8.91,3
8020,8.93,5
8040,8.95,3
8060,8.97,5
8080,8.99,4
8100,9.01,4
8120,9.03,5
8140,9.05,5
8160,9.07,6
8180,9.09,7
8200,9.11,23
8220,9.13,38
8240,9.15,17
8260,9.17,30
8280,9.19,46
8300,9.21,8
8320,9.23,4
8340,9.25,7
8360,9.27,6
8380,9.29,5
8400,9.31,7
8420,9.33,6
8440,9.35,5
8460,9.37,23
8480,9.39,50
8500,9.41,16
8520,9.43,5
8540,9.45,7
8560,9.47,7
8580,9.49,5
8600,9.51,7
8620,9.53,3
8640,9.55,7
8660,9.57,6
8680,9.59,5
8700,9.61,6
8720,9.63,6
8740,9.65,8
8760,9.67,7
8780,9.69,4
8800,9.71,16
8820,9.73,28
8840,9.75,42
8860,9.77,67
8880,9.79,79
8900,9.81,33
8920,9.83,6
8940,9.85,4
8960,9.87,5
8980,9.89,6
9000,9.91,5
9020,9.93,3
9040,9.95,4
9060,9.97,5
9080,9.99,6
9100,10.01,7
9120,10.03,4
9140,10.05,6
9160,10.07,4
9180,10.09,6
9200,10.11,3
9220,10.13,5
9240,10.15,4
9260,10.17,7
9280,10.19,6
9300,10.21,4
9320,10.23,5
9340,10.25,6
9360,10.27,6
9380,10.29,5
9400,10.31,6
9420,10.33,6
9440,10.35,6
9460,10.37,5
9480,10.39,6
9500,10.41,5
9520,10.43,8
9540,10.45,31
9560,10.47,34
9580,10.49,23
9600,10.51,6
9620,10.53,5
9640,10.55,5
9660,10.57,7
9680,10.59,7
9700,10.61,5
9720,10.63,7
9740,10.65,73
9760,10.67,94
9780,10.69,22
9800,10.71,6
9820,10.73,4
9840,10.75,7
9860,10.77,5
9880,10.79,7
9900,10.81,7
9920,10.83,9
9940,10.85,45
9960,10.87,23
9980,10.89,7
10000,10.91,5
10020,10.93,7
10040,10.95,5
10060,10.97,4
10080,10.99,5
10100,11.01,6
10120,11.03,5
10140,11.05,4
10160,11.07,7
10180,11.09,5
10200,11.11,4
10220,11.13,5
10240,11.15,6
10260,11.17,4
10280,11.19,5
10300,11.21,5
10320,11.23,7
10340,11.25,5
10360,11.27,6
10380,11.29,6
10400,11.31,5
10420,11.33,3
10440,11.36,5
10460,11.37,5
10480,11.39,6
10500,11.41,5
10520,11.43,5
10540,11.45,2
10560,11.47,5
10580,11.49,5
10600,11.51,2
10620,11.53,5
10640,11.55,7
10660,11.57,4
10680,11.6,5
10700,11.62,5
10720,11.63,6
10740,11.65,6
10760,11.67,4
10780,11.69,5
10800,11.71,6
10820,11.73,7
10840,11.75,6
10860,11.77,6
10880,11.79,4
10900,11.81,5
10920,11.83,4
10940,11.85,8
10960,11.87,7
10980,11.89,7
11000,11.91,67
11020,11.93,68
11040,11.95,73
11060,11.97,11
11080,11.99,7
11100,12.01,6
11120,12.03,5
11140,12.05,6
11160,12.07,3
11180,12.09,71
11200,12.12,72
11220,12.13,97
11240,12.15,13
11260,12.17,7
11280,12.19,6
11300,12.21,4
11320,12.23,5
11340,12.25,8
11360,12.27,76
11380,12.29,98
11400,12.31,113
11420,12.33,34
11440,12.35,8
11465,12.38,6
11485,12.4,7
11505,12.41,7
11525,12.44,6
11545,12.46,54
11565,12.48,70
11585,12.5,76
11606,12.52,43
11626,12.54,9
11646,12.56,6
11666,12.57,5
11686,12.6,5
11706,12.62,7
11726,12.64,7
11746,12.66,24
11766,12.68,30
11786,12.7,17
11806,12.72,5
11826,12.73,8
11846,12.76,6
11866,12.78,5
11886,12.8,5
11906,12.82,6
11926,12.84,34
11947,12.86,47
11967,12.88,30
11987,12.9,7
12007,12.92,6
12027,12.94,4
12047,12.96,7
12067,12.98,7
12087,13.0,7
12107,13.02,24
12127,13.04,51
12147,13.06,41
12167,13.08,8
12187,13.1,6
12207,13.11,7
12227,13.14,4
12247,13.16,6
12267,13.18,21
12288,13.2,23
12308,13.22,21
12328,13.24,5
12348,13.26,3
12368,13.28,5
12388,13.3,7
12408,13.32,7
12428,13.34,7
12448,13.36,133
12468,13.38,151
12488,13.4,110
12508,13.42,13
12528,13.44,6
12548,13.46,7
12568,13.48,6
12588,13.5,5
12608,13.52,6
12628,13.54,52
12648,13.56,81
12668,13.58,74
12688,13.6,15
12708,13.62,8
12728,13.64,6
12748,13.66,6
12768,13.68,2
12788,13.7,7
12808,13.72,152
12828,13.74,205
12848,13.76,195
12868,13.78,9
12888,13.8,6
12908,13.82,4
12928,13.84,5
12948,13.86,4
12968,13.88,6
12988,13.9,60
13008,13.92,70
13028,13.94,29
13048,13.96,8
13068,13.98,6
13088,14.0,6
13108,14.02,5
13128,14.04,6
13148,14.06,5
13168,14.08,21
13188,14.1,54
13208,14.12,118
13228,14.14,88
13248,14.16,6
13268,14.18,6
13288,14.2,6
13308,14.22,7
13328,14.24,6
13348,14.26,99
13368,14.28,163
13388,14.3,183
13408,14.32,84
13428,14.34,6
13448,14.36,2
13468,14.38,6
13488,14.4,6
13508,14.42,7
13528,14.44,53
13548,14.46,108
13568,14.48,116
13588,14.5,41
13608,14.52,6
13628,14.54,4
13648,14.56,6
13668,14.58,6
13688,14.6,7
13708,14.62,17
13728,14.64,66
13748,14.66,113
13768,14.68,117
13788,14.7,103
13808,14.72,7
13828,14.74,7
13848,14.76,5
13868,14.78,7
13888,14.8,6
13908,14.82,39
13928,14.84,59
13948,14.86,69
13968,14.88,34
13988,14.9,11
14008,14.92,7
14028,14.94,6
14048,14.96,7
14068,14.98,5
14088,15.0,174
14108,15.02,222
14128,15.04,229
14148,15.06,224
14168,15.08,39
14188,15.1,8
14208,15.12,6
14228,15.14,7
14248,15.16,8
14268,15.18,5
14288,15.2,5
14308,15.22,6
14328,15.24,7
14348,15.26,5
14368,15.28,6
14388,15.3,7
14408,15.32,7
14428,15.34,6
14448,15.36,5
14468,15.38,5
14488,15.4,4
14508,15.42,6
14528,15.44,6
14548,15.46,6
14568,15.48,5
14588,15.5,7
14608,15.52,7
14628,15.54,6
14648,15.56,6
14668,15.58,6
14688,15.6,7
14708,15.62,6
14728,15.64,4
14748,15.66,6
14768,15.68,5
14788,15.7,5
14808,15.72,5
14828,15.74,36
14848,15.76,55
14868,15.78,9
14888,15.8,8
14908,15.82,7
14928,15.84,5
14948,15.86,5
14968,15.88,6
14988,15.9,5
15008,15.92,3
15028,15.94,6
15048,15.96,5
15068,15.98,5
15088,16.0,3
15108,16.02,6
15128,16.04,4
15148,16.06,4
15168,16.08,6
15188,16.1,5
15208,16.12,6
15228,16.14,7
15248,16.16,5
15268,16.18,4
15288,16.2,6
15308,16.22,6
15328,16.24,4
15348,16.26,4
15368,16.28,6
15388,16.3,6
15408,16.32,6
15428,16.34,6
15448,16.36,6
15468,16.38,3
15488,16.4,6
15508,16.42,6
15528,16.44,7
15548,16.46,7
15568,16.48,6
15588,16.5,7
15608,16.52,29
15628,16.54,57
15648,16.56,70
15668,16.58,88
15688,16.6,86
15708,16.62,6
15728,16.64,3
15748,16.66,6
15768,16.68,6
15788,16.7,6
15808,16.72,5
15828,16.74,5
15848,16.76,6
15868,16.78,5
15888,16.8,5
15908,16.82,6
15928,16.84,7
15948,16.86,3
15968,16.88,6
15988,16.9,5
16008,16.92,5
16028,16.94,4
16048,16.96,5
16068,16.98,3
16088,17.0,6
16108,17.02,4
16128,17.04,4
16148,17.06,7
16168,17.08,6
16188,17.1,6
16208,17.12,6
16228,17.14,6
16248,17.16,7
16268,17.18,5
16288,17.2,5
16308,17.22,6
16328,17.24,8
16348,17.26,4
16368,17.28,6
16388,17.3,7
16408,17.32,6
16428,17.34,5
16448,17.36,5
16468,17.38,5
16488,17.4,1
16508,17.42,6
16528,17.44,5
16548,17.46,6
16568,17.48,6
16588,17.5,3
16608,17.52,6
16628,17.54,6
16648,17.56,6
16668,17.58,4
16688,17.6,8
16708,17.62,6
16728,17.64,4
16748,17.66,5
16768,17.68,5
16788,17.7,5
16808,17.72,6
16828,17.74,5
16848,17.76,5
16868,17.78,5
16888,17.8,5
16908,17.82,5
16928,17.84,3
16948,17.86,6
16968,17.88,4
16988,17.9,6
17008,17.92,7
17028,17.94,6
17048,17.96,5
17068,17.98,6
17088,18.0,4
17108,18.02,6
17128,18.04,5
17148,18.06,6
17168,18.08,6
17188,18.1,5
17208,18.12,5
17228,18.14,7
17248,18.16,3
17268,18.18,6
17288,18.2,4
17308,18.22,4
17328,18.24,4
17348,18.26,5
17368,18.28,6
17388,18.3,3
17408,18.32,5
17428,18.34,5
17448,18.36,4
17468,18.38,5
17488,18.4,3
17508,18.42,4
17528,18.44,5
17548,18.46,4
17568,18.48,4
17588,18.5,6
17608,18.52,6
17628,18.54,4
17648,18.56,3
17668,18.58,4
17688,18.6,5
17708,18.62,6
17728,18.64,5
17748,18.66,3
17768,18.68,6
17788,18.7,4
17808,18.72,6
17828,18.74,6
17848,18.76,5
17868,18.78,7
17888,18.8,6
17908,18.82,3
17928,18.84,5
17948,18.86,6
17968,18.88,5
17988,18.9,4
18008,18.92,5
18028,18.94,3
18048,18.96,5
18068,18.98,3
18088,19.0,5
18108,19.02,5
18128,19.04,4
18148,19.06,3
18168,19.08,5
18188,19.1,4
18208,19.12,4
18228,19.14,4
18248,19.16,3
18268,19.18,3
18288,19.2,6
18308,19.22,5
18328,19.24,5
18348,19.26,3
18368,19.28,6
18388,19.3,2
18408,19.32,5
18428,19.34,5
18448,19.36,6
18468,19.38,7
18488,19.4,2
18508,19.42,6
18528,19.44,5
18548,19.46,6
18568,19.48,4
18588,19.5,5
18608,19.52,7
18628,19.54,7
18648,19.56,5
18668,19.58,7
18688,19.6,4
18708,19.62,4
18728,19.64,6
18748,19.66,5
18768,19.68,6
18788,19.7,5
18808,19.72,6
18828,19.74,6
18848,19.76,7
18868,19.78,6
18888,19.8,6
18908,19.82,6
18928,19.84,6
18948,19.86,5
18968,19.88,92
18988,19.9,132
19008,19.92,149
19028,19.94,168
19048,19.96,135
19068,19.98,5
19088,20.0,7
19108,20.02,7
19128,20.04,4
19148,20.06,7
19168,20.08,6
19188,20.1,8
19208,20.12,7
19228,20.14,7
19248,20.16,111
19268,20.18,177
19288,20.2,203
19308,20.22,216
19328,20.24,142
19348,20.26,7
19368,20.28,6
19388,20.3,6
19408,20.32,5
19428,20.34,7
19448,20.36,6
19468,20.38,3
19488,20.4,7
19508,20.42,7
19528,20.44,7
19548,20.46,103
19568,20.48,113
19588,20.5,122
19608,20.52,95
19628,20.54,8
19648,20.56,5
19668,20.58,5
19688,20.6,7
19708,20.62,5
19728,20.64,8
19748,20.66,7
19768,20.68,8
19788,20.7,7
19808,20.72,38
19828,20.74,96
19848,20.76,120
19868,20.78,120
19888,20.8,76
19908,20.82,7
19928,20.84,5
19948,20.86,3
19968,20.88,5
19988,20.9,8
20008,20.92,0
20028,20.94,0
20048,20.96,2
20068,20.98,0
20088,21.0,2
20108,21.02,1
20128,21.04,1
20148,21.06,0
20168,21.08,0
20188,21.1,0
20208,21.12,2
20228,21.14,1
20248,21.16,0
20268,21.18,2
20288,21.2,0
20308,21.22,6
20328,21.24,6
20348,21.26,5
20368,21.28,1
20388,21.3,5
20408,21.32,6
20428,21.34,5
20448,21.36,2
20468,21.38,3
20488,21.4,3
20508,21.42,4
20528,21.44,3
20548,21.46,3
20568,21.48,4
20588,21.5,5
20608,21.52,5
20628,21.54,4
20648,21.56,6
20668,21.58,6
20688,21.6,5
20708,21.62,3
20728,21.64,6
20748,21.66,3
20768,21.68,3
20788,21.7,4
20808,21.72,5
20828,21.74,4
20848,21.76,3
20868,21.78,4
20888,21.8,3
20908,21.82,6
20928,21.84,4
20948,21.86,7
20968,21.88,4
20988,21.9,7
21008,21.92,5
21028,21.94,2
21048,21.96,4
21068,21.98,2
21088,22.0,3
21108,22.02,6
21128,22.04,5
21148,22.06,5
21168,22.08,3
21188,22.1,2
21208,22.12,5
21228,22.14,3
21248,22.16,6
21268,22.18,5
21288,22.2,3
21308,22.22,4
21328,22.24,4
21348,22.26,5
21368,22.28,3
21388,22.3,4
21408,22.32,5
21428,22.34,4
21448,22.36,3
21468,22.38,6
21488,22.4,4
21508,22.42,7
21528,22.44,6
21548,22.46,5
21568,22.48,5
21588,22.5,3
21608,22.52,5
21628,22.54,7
21648,22.56,6
21668,22.58,6
21688,22.6,6
21708,22.62,6
21728,22.64,7
21748,22.66,6
21768,22.68,5
21788,22.7,4
21808,22.72,8
21828,22.74,8
21848,22.76,5
21868,22.78,7
21888,22.8,5
21908,22.82,7
21928,22.84,6
21948,22.86,7
21968,22.88,5
21988,22.9,5
22008,22.92,7
22028,22.94,5
22048,22.96,6
22068,22.98,4
22088,23.0,5
22108,23.02,6
22128,23.04,5
22148,23.06,7
22168,23.08,7
22188,23.1,5
22208,23.12,5
22228,23.14,5
22248,23.16,5
22268,23.18,6
22288,23.2,4
22308,23.22,5
22328,23.24,3
22348,23.26,7
22368,23.28,6
22388,23.3,7
22408,23.32,6
22428,23.34,6
22448,23.36,8
22468,23.38,7
22488,23.4,6
22508,23.42,5
22528,23.44,4
22548,23.46,7
22568,23.48,6
22588,23.5,2
22608,23.52,5
22628,23.54,7
22648,23.56,7
22668,23.58,6
22688,23.6,4
22708,23.62,7
22728,23.64,6
22748,23.66,7
22768,23.68,6
22788,23.7,6
22808,23.72,6
22828,23.74,6
22848,23.76,6
22868,23.78,5
22888,23.8,4
22908,23.82,5
22928,23.84,7
22948,23.86,7
22968,23.88,5
22988,23.9,4
23008,23.92,8
23028,23.94,6
23048,23.96,4
23068,23.98,7
23088,24.0,8
23108,24.02,5
23128,24.04,5
23148,24.06,6
23168,24.08,6
23188,24.1,5
23208,24.12,6
23228,24.14,6
23248,24.16,7
23268,24.18,7
23288,24.2,7
23308,24.22,5
23328,24.24,6
23348,24.26,7
23368,24.28,6
23388,24.3,4
23408,24.32,7
23428,24.34,6
23448,24.36,6
23468,24.38,4
23488,24.4,5
23508,24.42,7
23528,24.44,7
23548,24.46,8
23568,24.48,6
23588,24.5,8
23608,24.52,5
23628,24.54,6
23648,24.56,6
23668,24.58,4
23688,24.6,5
23708,24.62,6
23728,24.64,7
23748,24.66,7
23768,24.68,7
23788,24.7,7
23808,24.72,5
23828,24.74,8
23848,24.76,7
23868,24.78,6
23888,24.8,7
23908,24.82,7
23928,24.84,8
23948,24.86,8
23968,24.88,5
23988,24.9,4
24008,24.92,4
24028,24.94,7
24048,24.96,6
24068,24.98,6
24088,25.0,7
24108,25.02,5
24128,25.04,7
24148,25.06,6
24168,25.08,5
24188,25.1,7
24208,25.12,6
24228,25.14,6
24248,25.16,6
24268,25.18,8
24288,25.2,5
24308,25.22,6
24328,25.24,8
24348,25.26,4
24368,25.28,5
24388,25.3,6
24408,25.32,7
24428,25.34,7
24448,25.36,4
24468,25.38,6
24488,25.4,5
24508,25.42,5
24528,25.44,6
24548,25.46,5
24568,25.48,7
24588,25.5,6
24608,25.52,7
24628,25.54,6
24648,25.56,7
24668,25.58,2
24688,25.6,5
24708,25.62,5
24728,25.64,6
24748,25.66,6
24768,25.68,5
24788,25.7,6
24808,25.72,5
24828,25.74,1
24848,25.76,5
24868,25.78,5
24888,25.8,4
24908,25.82,4
24928,25.84,7
24948,25.86,4
24968,25.88,4
24988,25.9,6
25008,25.92,4
25028,25.94,6
25048,25.96,5
25068,25.98,5
25088,26.0,6
25108,26.02,5
25128,26.04,6
25148,26.06,8
25168,26.08,5
25188,26.1,7
25208,26.12,7
25228,26.14,7
25248,26.16,8
25268,26.18,6
25288,26.2,5
25308,26.22,4
25328,26.24,7
25348,26.26,5
25368,26.28,5
25388,26.3,6
25408,26.32,7
25428,26.34,7
25448,26.36,60
25468,26.38,103
25488,26.4,137
25508,26.42,170
25528,26.44,190
25548,26.46,193
25568,26.48,149
25588,26.5,80
25608,26.52,7
25628,26.54,6
25648,26.56,6
25668,26.58,5
25688,26.6,4
25708,26.62,6
25728,26.64,7
25748,26.66,43
25768,26.68,133
25788,26.7,209
25808,26.72,234
25828,26.74,241
25848,26.76,207
25868,26.78,51
25888,26.8,8
25908,26.82,5
25928,26.84,5
25948,26.86,5
25968,26.88,7
25988,26.9,6
26008,26.92,6
26028,26.94,6
26048,26.96,5
26068,26.98,7
26088,27.0,4
26108,27.02,7
26128,27.04,6
26148,27.06,6
26168,27.08,5
26188,27.1,5
26208,27.12,5
26228,27.14,5
26248,27.16,7
26268,27.18,6
26288,27.2,5
26308,27.22,7
26328,27.24,6
26348,27.26,3
26368,27.28,5
26388,27.3,3
26408,27.32,5
26428,27.34,5
26448,27.36,5
26468,27.38,3
26488,27.4,6
26508,27.42,3
26528,27.44,7
26548,27.46,7
26568,27.48,6
26588,27.5,3
26608,27.52,7
26628,27.54,6
26648,27.56,3
26668,27.58,5
26688,27.6,6
26708,27.62,3
26728,27.64,6
26748,27.66,6
26768,27.68,6
26788,27.7,5
26808,27.72,4
26828,27.74,4
26848,27.76,4
26868,27.78,5
26888,27.8,3
26908,27.82,7
26928,27.84,5
26948,27.86,5
26968,27.88,5
26988,27.9,6
27008,27.92,6
27028,27.94,6
27048,27.96,2
27068,27.98,6
27088,28.0,3
27108,28.02,6
27128,28.04,5
27148,28.06,5
27168,28.08,6
27188,28.1,4
27208,28.12,6
27228,28.14,5
27248,28.16,7
27268,28.18,6
27288,28.2,7
27308,28.22,6
27328,28.24,6
27348,28.26,4
27368,28.28,5
27388,28.3,3
27408,28.32,6
27428,28.34,5
27448,28.36,6
27468,28.38,6
27488,28.4,7
27508,28.42,63
27528,28.44,108
27548,28.46,129
27568,28.48,112
27588,28.5,35
27608,28.52,14
27628,28.54,8
27648,28.56,7
27668,28.58,6
27688,28.6,106
27708,28.62,162
27728,28.64,317
27748,28.66,358
27768,28.68,250
27788,28.7,6
27808,28.72,5
27828,28.74,5
27848,28.76,6
27868,28.78,6
27888,28.8,7
27908,28.82,112
27928,28.84,194
27948,28.86,231
27968,28.88,9
27988,28.9,8
28008,28.92,5
28028,28.94,4
28048,28.96,7
28068,28.98,7
28088,29.0,0
28108,29.02,157
28128,29.04,267
28148,29.06,293
28168,29.08,294
28188,29.1,64
28208,29.12,15
28228,29.14,12
28248,29.16,14
28268,29.18,12
28288,29.2,14
28308,29.22,137
28328,29.24,265
28348,29.26,301
28368,29.28,303
28388,29.3,99
28408,29.32,14
28428,29.34,13
28448,29.36,13
28468,29.38,11
28488,29.4,13
28508,29.42,193
28528,29.44,355
28548,29.46,382
28568,29.48,371
28588,29.5,132
28608,29.52,14
28628,29.54,12
28648,29.56,12
28668,29.58,14
28688,29.6,14
28708,29.62,212
28728,29.64,359
28748,29.66,388
28768,29.68,381
28788,29.7,13
28808,29.72,13
28828,29.74,14
28848,29.76,11
28868,29.78,12
28888,29.8,13
28908,29.82,23
28928,29.84,304
28948,29.86,355
28968,29.88,341
28988,29.9,13
29008,29.92,13
29028,29.94,13
29048,29.96,12
29068,29.98,11
29088,30.0,11
29108,30.02,12
29128,30.04,183
29148,30.06,252
29168,30.08,220
29188,30.1,14
29208,30.12,12
29228,30.14,13
29248,30.16,12
29268,30.18,14
29288,30.2,144
29308,30.22,256
29328,30.24,298
29348,30.26,299
29368,30.28,14
29388,30.3,12
29408,30.32,12
29428,30.34,13
29448,30.36,14
29468,30.38,11
29488,30.4,125
29508,30.42,269
29528,30.44,287
29548,30.46,249
29568,30.48,16
29588,30.5,12
29608,30.52,12
29628,30.54,12
29648,30.56,13
29668,30.58,12
29688,30.6,68
29708,30.62,182
29728,30.64,198
29748,30.66,174
29768,30.68,13
29788,30.7,14
29808,30.72,13
29828,30.74,12
29848,30.76,12
29868,30.78,14
29888,30.8,246
29908,30.82,311
29928,30.84,367
29948,30.86,363
29968,30.88,267
29988,30.9,11
30008,30.92,12
30028,30.94,12
30048,30.96,12
30068,30.98,14
30088,31.0,13
30108,31.02,125
30128,31.04,180
30148,31.06,223
30168,31.08,196
30188,31.1,29
30208,31.12,13
30228,31.14,13
30248,31.16,11
30268,31.18,13
30288,31.2,14
30308,31.22,14
30328,31.24,124
30348,31.26,160
30368,31.28,116
30388,31.3,15
30408,31.32,12
30428,31.34,12
30448,31.36,11
30468,31.38,11
30488,31.4,13
30508,31.42,19
30528,31.44,166
30548,31.46,215
30568,31.48,218
30588,31.5,13
30608,31.52,13
30628,31.54,12
30648,31.56,14
30668,31.58,13
30688,31.6,14
30708,31.62,13
30728,31.64,127
30748,31.66,225
30768,31.68,269
30788,31.7,234
